id,target,dilution,replicate,conc,BLOD,BLOQ,Ct,well,source_file
SCr-546,trout,1:5,2.0,200.6725572086683,0,0,34.29035187,F8,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-546,trout,1:5,3.0,104.55996366228015,1,1,35.28186798,F9,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-564,trout,1:5,1.0,74.8695825676374,1,1,35.78987885,F10,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-564,trout,1:5,2.0,21.8011939653684,1,1,37.66637802,F11,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-564,trout,1:5,3.0,105.22741401557893,1,1,35.27219009,F12,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-554,trout,1:1,1.0,116.17560450483327,0,0,32.67380524,G4,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-554,trout,1:1,2.0,118.18112180086352,0,0,32.64777374,G5,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-554,trout,1:1,3.0,121.72955208816262,0,0,32.60277939,G6,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-554,trout,1:5,1.0,102.95097878671564,1,1,35.30545425,G7,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-554,trout,1:5,2.0,118.52955353902396,1,1,35.09114075,G8,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-554,trout,1:5,3.0,185.38552841159975,0,0,34.41086578,G9,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-568,trout,1:1,1.0,102.80757221118293,0,0,32.85972977,G10,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-568,trout,1:1,2.0,68.46144050614551,0,0,33.47812271,G11,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-568,trout,1:1,3.0,73.64544877577217,0,0,33.36710739,G12,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-555,trout,1:1,1.0,135.57174799955789,0,0,32.43897629,H4,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-555,trout,1:1,2.0,86.89702922998718,0,0,33.11545181,H5,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-555,trout,1:1,3.0,179.7898745417463,0,0,32.00963593,H6,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-555,trout,1:5,1.0,173.06975035824627,0,0,34.51541901,H7,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-555,trout,1:5,2.0,171.34038563924923,0,0,34.53069305,H8,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-555,trout,1:5,3.0,210.81360685837947,0,0,34.21537018,H9,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-568,trout,1:5,1.0,31.32338049055358,1,1,37.11519241,H10,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-568,trout,1:5,2.0,204.41544773245448,0,0,34.26224518,H11,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-568,trout,1:5,3.0,110.19078731519042,1,1,35.20209122,H12,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-340,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,A4,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-340,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,A5,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-340,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,A6,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-340,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,A7,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-340,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,A8,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-340,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,A9,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-348,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,A10,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-348,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,A11,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-348,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,A12,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-341,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,B4,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-341,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,B5,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-341,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,B6,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-341,coho,1:5,1.0,22.582678282206288,1,1,38.32635117,B7,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-341,coho,1:5,2.0,34.21716601839324,1,1,37.7016716,B8,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-341,coho,1:5,3.0,15.136637592676198,1,1,38.92776108,B9,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-348,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,B10,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-348,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,B11,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-348,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,B12,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-342,coho,1:1,1.0,1.7429224614319938,1,1,39.75774765,C4,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-342,coho,1:1,2.0,2.5496522446707823,1,1,39.18590927,C5,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-342,coho,1:1,3.0,3.3382633615547435,1,1,38.78078461,C6,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-342,coho,1:5,1.0,18.175190441490262,1,1,38.65275192,C7,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-342,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,C8,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-342,coho,1:5,3.0,27.075119512853266,1,1,38.05360794,C9,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-349,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,C10,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-349,coho,1:1,2.0,1.918171189225084,1,1,39.61371994,C11,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-349,coho,1:1,3.0,2.9654367084424194,1,1,38.95881271,C12,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-343,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,D4,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-343,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,D5,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-343,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,D6,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-343,coho,1:5,1.0,15.867556673705252,1,1,38.85686874,D7,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-343,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,D8,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-343,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,D9,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-349,coho,1:5,1.0,39.58230281609974,1,1,37.48271179,D10,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-349,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,D11,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-349,coho,1:5,3.0,18.733114612803533,1,1,38.6072998,D12,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-344,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,E4,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-344,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,E5,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-344,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,E6,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-344,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,E7,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-344,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,E8,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-344,coho,1:5,3.0,16.408142728843675,1,1,38.80650711,E9,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-350,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,E10,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-350,coho,1:1,2.0,1.6510832400841047,1,1,39.83912277,E11,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-350,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,E12,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-345,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,F4,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-345,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,F5,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-345,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,F6,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-345,coho,1:5,1.0,23.19482700111958,1,1,38.28614426,F7,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-345,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,F8,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-345,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,F9,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-350,coho,1:5,1.0,13.954100534960086,1,1,39.05004501,F10,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-350,coho,1:5,2.0,7.762663521626197,1,1,39.93164063,F11,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-350,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,F12,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-346,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,G4,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-346,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,G5,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-346,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,G6,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-346,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,G7,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-346,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,G8,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-346,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,G9,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-351,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,G10,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-351,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,G11,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-351,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,G12,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-347,coho,1:1,1.0,5.6485283808002125,1,1,37.99014282,H4,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-347,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,H5,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-347,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,H6,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-347,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,H7,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-347,coho,1:5,2.0,12.233796408851925,1,1,39.24783325,H8,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-347,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,H9,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-351,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,H10,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-351,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,H11,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-351,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,H12,20201028_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-572,coho,1:1,1.0,4.971790540915091,1,1,38.18198395,A4,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-572,coho,1:1,2.0,4.879523726382994,1,1,38.21014404,A5,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-572,coho,1:1,3.0,2.0703242389550613,1,1,39.49897003,A6,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-572,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,A7,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-572,coho,1:5,2.0,21.1820663375158,1,1,38.42260361,A8,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-572,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,A9,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1A,coho,1:1,1.0,43.00716679485748,0,0,34.93852615,A10,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1A,coho,1:1,2.0,44.39501317831839,0,0,34.8907814,A11,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1A,coho,1:1,3.0,36.66225624647944,0,0,35.17847824,A12,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-573,coho,1:1,1.0,10.297447670222782,1,1,37.08742142,B4,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-573,coho,1:1,2.0,10.217045720810653,1,1,37.09920502,B5,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-573,coho,1:1,3.0,8.47868482869378,1,1,37.37957001,B6,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-573,coho,1:5,1.0,21.16669911074796,1,1,38.42369461,B7,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-573,coho,1:5,2.0,30.551049408648886,1,1,37.87203598,B8,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-573,coho,1:5,3.0,47.85171569858902,1,1,37.19750214,B9,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1A,coho,1:5,1.0,111.27478829042053,0,0,35.92889023,B10,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1A,coho,1:5,2.0,133.16310129295744,0,0,35.65894318,B11,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1A,coho,1:5,3.0,87.82380499348639,0,0,36.28467178,B12,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-577,coho,1:1,1.0,4.481805299204167,1,1,38.33795547,C4,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-577,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,C5,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-577,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,C6,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-577,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,C7,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-577,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,C8,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-577,coho,1:5,3.0,21.542053081284152,1,1,38.3972702,C9,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1E,coho,1:1,1.0,23.656893397465748,0,0,35.83705521,C10,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1E,coho,1:1,2.0,57.30498353800905,0,0,34.50705338,C11,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1E,coho,1:1,3.0,28.340225075554585,0,0,35.56552124,C12,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-581,coho,1:1,1.0,6.09068913856791,1,1,37.87684631,D4,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-581,coho,1:1,2.0,6.76901171023941,1,1,37.71810913,D5,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-581,coho,1:1,3.0,8.405356681121152,1,1,37.39262772,D6,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-581,coho,1:5,1.0,30.132512629036224,1,1,37.89277267,D7,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-581,coho,1:5,2.0,19.857888818430162,1,1,38.51964569,D8,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-581,coho,1:5,3.0,32.60250244289293,1,1,37.77433777,D9,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1E,coho,1:5,1.0,11.206748804823006,1,1,39.37965012,D10,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1E,coho,1:5,2.0,29.448700102669754,1,1,37.92728043,D11,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Match1E,coho,1:5,3.0,15.595191684715621,1,1,38.88289642,D12,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-586,coho,1:1,1.0,12.109917231474837,0,0,36.84369659,E4,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-586,coho,1:1,2.0,23.36989793303098,0,0,35.8554039,E5,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-586,coho,1:1,3.0,9.015424257093521,1,1,37.2872963,E6,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-586,coho,1:5,1.0,47.25980441646254,1,1,37.21621323,E7,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-586,coho,1:5,2.0,68.371736104208,0,0,36.6610527,E8,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-586,coho,1:5,3.0,42.442292360646064,1,1,37.37783813,E9,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Hand1B,coho,1:1,1.0,406.56176916071513,0,0,31.56160355,E10,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Hand1B,coho,1:1,2.0,303.4628652390535,0,0,32.00127792,E11,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Hand1B,coho,1:1,3.0,293.59451854523564,0,0,32.0509758,E12,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-590,coho,1:1,1.0,4.947149032412232,1,1,38.18945313,F4,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-590,coho,1:1,2.0,5.383880348631032,1,1,38.06227875,F5,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-590,coho,1:1,3.0,15.110090622641597,0,0,36.51096344,F6,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-590,coho,1:5,1.0,21.016624571505382,1,1,38.43439102,F7,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-590,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,F8,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-590,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,F9,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Hand1B,coho,1:5,1.0,399.97755191989063,0,0,34.00558472,F10,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Hand1B,coho,1:5,2.0,350.314895688164,0,0,34.20488358,F11,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-Hand1B,coho,1:5,3.0,335.57937175929055,0,0,34.26948547,F12,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-591,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,G4,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-591,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,G5,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-591,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,G6,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-591,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,G7,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-591,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,G8,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-591,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,G9,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-EB20,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,G10,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-EB20,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,G11,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-EB20,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,G12,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-598,coho,1:1,1.0,44.59271256047754,0,0,34.88410187,H4,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-598,coho,1:1,2.0,70.47398734772709,0,0,34.1960907,H5,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-598,coho,1:1,3.0,53.8745597296031,0,0,34.5998497,H6,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-598,coho,1:5,1.0,163.36626401261586,0,0,35.35164261,H7,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-598,coho,1:5,2.0,72.92076952152235,0,0,36.56422043,H8,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-598,coho,1:5,3.0,76.50717696452736,0,0,36.49204636,H9,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-EB20,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,H10,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-EB20,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,H11,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-EB20,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,H12,20201028_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-340,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,A4,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-340,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,A5,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-340,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,A6,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-340,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,A7,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-340,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,A8,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-340,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,A9,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-348,trout,1:1,1.0,97.66640816753173,0,0,32.93775558,A10,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-348,trout,1:1,2.0,121.43406232882491,0,0,32.60647583,A11,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-348,trout,1:1,3.0,72.38443879116554,0,0,33.3933754,A12,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-341,trout,1:1,1.0,24.822018117619667,1,1,35.02116776,B4,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-341,trout,1:1,2.0,34.301097310744744,0,0,34.52922821,B5,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-341,trout,1:1,3.0,43.03927934977348,0,0,34.1840744,B6,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-341,trout,1:5,1.0,624.3992922020101,0,0,32.56391907,B7,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-341,trout,1:5,2.0,551.0952337905808,0,0,32.75385666,B8,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-341,trout,1:5,3.0,537.5541331574034,0,0,32.79169464,B9,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-348,trout,1:5,1.0,422.38625314975644,0,0,33.1584053,B10,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-348,trout,1:5,2.0,633.0708070400921,0,0,32.54294205,B11,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-348,trout,1:5,3.0,504.38909632311544,0,0,32.8885498,B12,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-342,trout,1:1,1.0,242.32636102806822,0,0,31.55564308,C4,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-342,trout,1:1,2.0,257.23827461405347,0,0,31.46481705,C5,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-342,trout,1:1,3.0,219.71203551746635,0,0,31.70464516,C6,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-342,trout,1:5,1.0,431.0011040277163,0,0,33.12769699,C7,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-342,trout,1:5,2.0,374.4101095374546,0,0,33.34178162,C8,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-342,trout,1:5,3.0,513.7762060351941,0,0,32.86050415,C9,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-349,trout,1:1,1.0,550.7825779195682,0,0,30.30687523,C10,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-349,trout,1:1,2.0,604.6176444783664,0,0,30.16503906,C11,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-349,trout,1:1,3.0,534.2439304945499,0,0,30.35324478,C12,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-343,trout,1:1,1.0,109.93054096308877,0,0,32.75784302,D4,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-343,trout,1:1,2.0,90.52844309129127,0,0,33.05318451,D5,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-343,trout,1:1,3.0,128.01372807694435,0,0,32.52622223,D6,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-343,trout,1:5,1.0,476.48127640171487,0,0,32.97512054,D7,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-343,trout,1:5,2.0,589.8217287572741,0,0,32.6505661,D8,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-343,trout,1:5,3.0,307.6352448191321,0,0,33.64054871,D9,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-349,trout,1:5,1.0,1125.9958874431634,0,0,31.66712761,D10,20201028_Scott_Creek_Omykiss_Chloe_P1_results.csv
