id,target,dilution,conc,conc_sd,detected,BLOD,BLOQ,n_replicates,n_amplified,n_BLOD,n_BLOQ,Ct_Mean,Ct_sd,delta_Ct,inhibition,source_file,sample_type,sample_mid,sample_wake,sample_start,sample_end,sample_duration,vol_target,vol_actual,vol_diff,lab_field,ESP,log_file,sample_rate,date,hour,morn_midday_eve,deployment
SCr-Sp-SCN-28J,coho,1:1,12490.9088357403,877.0678017951428,1,0,0,3,3,0,0,26.502655029296875,0.10729610919952393,-2.4146137237548864,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28J,coho,1:5,12503.520678321394,238.03022594415103,1,0,0,3,3,0,0,28.91726875305176,0.028763035312294963,-2.4146137237548864,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28J,trout,1:1,1085.434953724816,139.94773853718672,1,0,0,3,3,0,0,29.21600341796875,0.18998728692531586,-2.3223133087158203,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28J,trout,1:5,1168.9785876484434,61.138156770361185,1,0,0,3,3,0,0,31.53831672668457,0.08040924370288849,-2.3223133087158203,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21A-20200305,coho,1:1,883.7517255412099,30.9381812812658,1,0,0,3,3,0,0,30.4807186126709,0.05284220352768898,-2.332540512084961,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21A-20200305,coho,1:5,946.8463885957888,186.4225563501141,1,0,0,3,3,0,0,32.81325912475586,0.2828346788883209,-2.332540512084961,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21A-20200305,trout,1:1,2069.1212741930394,66.0871298275746,1,0,0,3,3,0,0,28.22975730895996,0.04806455224752426,-2.2998046875,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21A-20200305,trout,1:5,2272.090591256026,90.43780866792365,1,0,0,3,3,0,0,30.52956199645996,0.05971924215555191,-2.2998046875,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21B-20200305,coho,1:1,994.3464428484751,180.7032095797519,1,0,0,3,3,0,0,30.319711685180664,0.2761548459529877,-2.4042377471923904,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21B-20200305,coho,1:5,996.0536295549769,102.6059535988337,1,0,0,3,3,0,0,32.723949432373054,0.15070798993110654,-2.4042377471923904,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21B-20200305,trout,1:1,2238.7255017335174,155.60809508032742,1,0,0,3,3,0,0,28.11224174499512,0.10747501254081726,-2.3207664489746094,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21B-20200305,trout,1:5,2422.6951994783412,135.13761691306658,1,0,0,3,3,0,0,30.43300819396973,0.08548898249864577,-2.3207664489746094,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21C-20200305,coho,1:1,876.2232058639332,109.28314553739878,1,0,0,3,3,0,0,30.50084114074707,0.1891060471534729,-2.4541263580322337,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21C-20200305,coho,1:5,858.2896074728192,138.11413739480517,1,0,0,3,3,0,0,32.954967498779304,0.23461274802684784,-2.4541263580322337,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21C-20200305,trout,1:1,1824.3644427749714,139.24615017959863,1,0,0,3,3,0,0,28.42325782775879,0.11846505105495453,-2.338146209716797,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21C-20200305,trout,1:5,1949.14472913744,21.998669516671658,1,0,0,3,3,0,0,30.761404037475586,0.017093507573008537,-2.338146209716797,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21D-20200305,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21D-20200305,coho,1:5,0.0,0.0,1,1,1,3,1,3,3,39.21321487426758,,,1.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28I,trout,1:1,1211.8110322455884,128.79299753533286,1,0,0,3,3,0,0,29.04644012451172,0.15882976353168488,-2.5660247802734406,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28I,coho,1:5,15126.113964180879,185.4764324139599,1,0,0,3,3,0,0,28.631032943725586,0.018458137288689613,-2.3938941955566406,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28I,coho,1:1,14926.435053782132,1430.887560961,1,0,0,3,3,0,0,26.237138748168945,0.14601801335811615,-2.3938941955566406,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28H,trout,1:5,1763.8126215995733,240.17083215322683,1,0,0,3,3,0,0,30.922800064086914,0.21501424908638,-2.0413742065429688,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28F,coho,1:5,3124.877704786425,122.42683460040053,1,0,0,3,3,0,0,31.001495361328125,0.05882766097784041,,1.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN21D-20200305,trout,1:5,0.0,0.0,0,1,1,3,0,3,3,,,,,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN22B-20200305,trout,1:5,2805.8196556974267,365.7831574468609,1,0,0,3,3,0,0,30.21693992614746,0.19158408045768732,-2.616741180419922,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28F,trout,1:1,332.2518370940465,76.60666315555612,1,0,0,3,3,0,0,31.0299072265625,0.34228748083114624,-2.68008041381836,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN22B-20200305,trout,1:1,3134.2692389365143,134.11304022798154,1,0,0,3,3,0,0,27.60019874572754,0.06416704505681993,-2.616741180419922,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN22B-20200305,coho,1:5,1329.9790265479355,204.46263999661548,1,0,0,3,3,0,0,32.29575729370117,0.2243487685918808,-2.513814926147461,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN22B-20200305,coho,1:1,1413.616868488721,175.87640658622158,1,0,0,3,3,0,0,29.78194236755371,0.1858888864517212,-2.513814926147461,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN22A-20200305,trout,1:5,3175.6866422685393,306.5794091756802,1,0,0,3,3,0,0,30.0257625579834,0.15095922350883484,-2.151052474975589,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-101719-BCN-17G,coho,1:5,1610.647573342375,128.13586277772774,1,0,0,3,3,0,0,31.999814987182607,0.11966866999864575,-2.3689613342285116,0.0,20201110_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28E,trout,1:5,709.5181773168606,76.95189328941676,1,0,0,3,3,0,0,32.30057144165039,0.17037895321846008,-2.3375949859619105,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN22A-20200305,trout,1:1,2626.9417337702434,316.0194193975973,1,0,0,3,3,0,0,27.87471008300781,0.18696270883083346,-2.151052474975589,0.0,20210210_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN22A-20200305,coho,1:1,1153.8441833763004,103.13462543866623,1,0,0,3,3,0,0,30.08347511291504,0.1369558423757553,-2.3708362579345703,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28F,trout,1:5,283.7933117280054,60.88227519565825,1,0,0,3,3,0,0,33.70998764038086,0.3490500450134277,-2.68008041381836,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28G,coho,1:1,4099.5643229284415,69.52859225533193,1,0,0,3,3,0,0,28.17444038391113,0.025411328300833702,-2.7194900512695352,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28G,coho,1:5,3357.091120275214,144.79968913005337,1,0,0,3,3,0,0,30.893930435180664,0.06405580788850784,-2.7194900512695352,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28G,trout,1:1,366.83007862169035,24.074607460133443,1,0,0,3,3,0,0,30.85576820373535,0.09970111399888992,-2.5634021759033203,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28G,trout,1:5,339.2965092616863,36.82596912473025,1,0,0,3,3,0,0,33.41917037963867,0.16012243926525116,-2.5634021759033203,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28H,coho,1:1,14251.381104976635,1086.1493316634603,1,0,0,3,3,0,0,26.304840087890625,0.11251503974199296,-2.1700496673583984,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28H,coho,1:5,16786.917361031017,521.8136738931851,1,0,0,3,3,0,0,28.474889755249023,0.04632366448640824,-2.1700496673583984,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN-28H,trout,1:1,1347.1021746714205,64.55369979493203,1,0,0,3,3,0,0,28.881425857543945,0.07175181806087494,-2.0413742065429688,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-SCN22A-20200305,coho,1:5,1189.601940703644,80.03487320771606,1,0,0,3,3,0,0,32.45431137084961,0.10320617258548737,-2.3708362579345703,0.0,20210210_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-101719-BCN-17G,coho,1:1,1556.4369177292872,77.43987937325905,1,0,0,3,3,0,0,29.6308536529541,0.0747065320611,-2.3689613342285116,0.0,20201110_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-101719-BCN-17C,coho,1:1,5909.691822487024,257.49173999358015,1,0,0,3,3,0,0,27.62570953369141,0.06607434898614882,-2.3615474700927703,0.0,20201110_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-101719-BCN-17F,trout,1:1,623.7556338168748,36.35629606922284,1,0,0,3,3,0,0,30.050033569335927,0.0896168202161789,-2.2634887695312607,0.0,20201110_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16B,coho,1:5,937.6071889038952,42.78333466706183,1,0,0,3,3,0,0,32.810718536376946,0.06826171278953552,-2.0423183441162003,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16B,coho,1:1,729.8056231677689,27.03617833196704,1,0,0,3,3,0,0,30.768400192260746,0.05573103204369545,-2.0423183441162003,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16A,trout,1:5,1595.9337279491613,82.62674696581783,1,0,0,3,3,0,0,31.066015243530273,0.07976051419973372,-2.2579002380371094,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16A,trout,1:1,1413.1521007998454,41.99244288498161,1,0,0,3,3,0,0,28.808115005493164,0.04499582573771477,-2.2579002380371094,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16A,coho,1:5,605.8995515288215,50.882615276661426,1,0,0,3,3,0,0,33.469436645507805,0.12947475910186768,-2.4845752716064347,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16A,coho,1:1,632.3299361587782,37.20757794461926,1,0,0,3,3,0,0,30.98486137390137,0.0876513347029686,-2.4845752716064347,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15D,trout,1:5,0.0,0.0,0,1,1,3,0,3,3,,,,,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15D,trout,1:1,0.0,0.0,1,1,1,3,1,3,3,37.71780776977539,,,,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15D,coho,1:5,0.0,0.0,0,1,1,3,0,3,3,,,,,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15D,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15C,trout,1:5,1882.7623780662366,306.5791186401957,1,0,0,3,3,0,0,30.82741737365723,0.2485040724277497,-2.2604236602783243,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15C,trout,1:1,1656.6437918236118,51.222298039340316,1,0,0,3,3,0,0,28.566993713378906,0.04652174934744835,-2.2604236602783243,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15C,coho,1:5,295.66212219372545,49.61646562308448,1,0,0,3,3,0,0,34.55764389038086,0.2466019690036773,-2.5602664947509735,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15C,coho,1:1,323.2889573935593,35.768038346827346,1,0,0,3,3,0,0,31.997377395629893,0.1663578301668167,-2.5602664947509735,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15B,trout,1:5,1607.890513361686,47.37716333785146,1,0,0,3,3,0,0,31.05374336242676,0.04436849802732468,-2.447978973388672,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15B,trout,1:1,1616.3537409074859,98.82941474675278,1,0,0,3,3,0,0,28.60576438903809,0.09306413680315018,-2.447978973388672,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15B,coho,1:5,1695.1606654394138,69.65574054160881,1,0,0,3,3,0,0,31.92062950134277,0.06135311722755433,,1.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15B,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15A7,trout,1:5,1590.1594195571586,100.38839733869932,1,0,0,3,3,0,0,31.072179794311523,0.09700872004032136,,,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15A7,coho,1:5,305.6646737247015,58.85902661068367,1,0,0,3,3,0,0,34.51209259033203,0.2842426002025604,,,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15A,trout,1:1,1350.271355956211,72.45105957607333,1,0,0,3,3,0,0,28.87816429138184,0.08088534325361252,,,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16B,trout,1:1,2143.955202174964,27.925435618507308,1,0,0,3,3,0,0,28.17543601989746,0.01979842782020569,-2.4159622192382852,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16B,trout,1:5,2186.1065598005234,198.1949538725637,1,0,0,3,3,0,0,30.591398239135746,0.13619638979434967,-2.4159622192382852,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16C,coho,1:1,669.0358249230009,61.202408670574314,1,0,0,3,3,0,0,30.90241813659668,0.13424180448055267,-2.1766338348388743,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16C,coho,1:5,796.2748838834759,176.8909616042453,1,0,0,3,3,0,0,33.079051971435554,0.3247954547405243,-2.1766338348388743,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-17A,trout,1:5,2145.027334912304,211.2181425984024,1,0,0,3,3,0,0,30.62111091613769,0.15247862040996552,-2.4029502868652313,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-17A,trout,1:1,2105.3891861232282,372.881918004011,1,0,0,3,3,0,0,28.21816062927246,0.26104098558425903,-2.4029502868652313,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-17A,coho,1:5,6631.54673359528,1314.3708874470344,1,0,0,3,3,0,0,29.88855743408203,0.28422948718070984,-2.3508319854736333,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-17A,coho,1:1,6310.101870164591,927.2598952206515,1,0,0,3,3,0,0,27.5377254486084,0.2309698313474655,-2.3508319854736333,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16G,trout,1:5,427.3863148921875,63.30353032896596,1,0,0,3,3,0,0,33.07389450073242,0.2171001583337784,-2.316638946533203,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16G,trout,1:1,391.93852819892487,34.71813464660882,1,0,0,3,3,0,0,30.75725555419922,0.13778634369373322,-2.316638946533203,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16G,coho,1:5,165.45135136692898,23.319784513855573,1,0,0,3,3,0,0,35.42597579956055,0.2071104347705841,-2.5579986572265625,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16G,coho,1:1,180.60455586549477,10.74631607806911,1,0,0,3,3,0,0,32.867977142333984,0.09104982018470764,-2.5579986572265625,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16F,trout,1:5,317.4737267222291,93.22195274121236,1,0,0,3,3,0,0,33.55907440185547,0.4546165466308594,-2.456796646118164,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16F,trout,1:1,311.50853098736263,11.730916264401147,1,0,0,3,3,0,0,31.102277755737305,0.05656789988279344,-2.456796646118164,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-15A,coho,1:1,225.8906304560144,47.03418758899274,1,0,0,3,3,0,0,32.55300521850586,0.3271740972995758,,,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16F,coho,1:5,132.73622709750325,62.9484397593157,1,0,0,3,3,0,0,35.85484313964844,0.686115562915802,-2.6206130981445312,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16E,trout,1:5,635.8199506168451,59.18036718675481,1,0,0,3,3,0,0,32.4652099609375,0.14423786103725433,-2.1558380126953094,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16E,trout,1:1,528.0769204134158,68.4050663064734,1,0,0,3,3,0,0,30.30937194824219,0.19651462137699127,-2.1558380126953094,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16E,coho,1:5,258.5971289121149,95.70477444754394,1,0,0,3,3,0,0,34.807811737060554,0.5172554850578308,-2.586627960205085,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16E,coho,1:1,282.69739099852865,64.87937453503417,1,0,0,3,3,0,0,32.22118377685547,0.3636096119880676,-2.586627960205085,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16D,trout,1:5,0.0,0.0,0,1,1,3,0,3,3,,,,,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16D,trout,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16D,coho,1:5,0.0,0.0,0,1,1,3,0,3,3,,,,,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16D,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16C,trout,1:5,2263.4448194882048,105.09984825179858,1,0,0,3,3,0,0,30.53563690185547,0.07001915574073793,-2.1824169158935547,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16C,trout,1:1,1907.4116593878025,61.85710188902347,1,0,0,3,3,0,0,28.353219985961914,0.04889873415231705,-2.1824169158935547,0.0,20201103_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-BCN-101719-16F,coho,1:1,141.5877475907933,9.733943042842323,1,0,0,3,3,0,0,33.234230041503906,0.10218726098537444,-2.6206130981445312,0.0,20201103_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-101719-BCN-17F,trout,1:5,704.3187908035762,87.89737346227,1,0,0,3,3,0,0,32.313522338867195,0.19207701086997986,-2.2634887695312607,0.0,20201110_Scott_Creek_Omykiss_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-SP-M-1-8A,coho,1:1,11015.81937404631,272.58740466269643,1,0,0,3,3,0,0,26.68927955627441,0.037384137511253364,-2.246612548828129,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P2.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-SP-M-1-6A,trout,1:1,520.1525949233516,31.70483941194381,1,0,0,3,3,0,0,30.32573699951172,0.09379187971353532,-2.105457305908203,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P2.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-SP-M-1-5A,trout,1:5,1157.5959857338996,167.05396732573905,1,0,0,3,3,0,0,31.562990188598643,0.2296999841928482,-2.5502033233642654,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P2.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-SP-M-1-6A,coho,1:1,1271.6612810222607,111.47442117706129,1,0,0,3,3,0,0,29.93706321716309,0.13023510575294495,-2.5792942047119105,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P2.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-SP-M-1-6A,coho,1:5,1150.6156436983945,194.90758148996528,1,0,0,3,3,0,0,32.516357421875,0.25367194414138794,-2.5792942047119105,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P2.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-Sp-101719-BCN-17D,coho,1:1,0.0,0.0,1,1,1,3,1,3,3,37.92063522338867,,,,20201110_Scott_Creek_Okisutch_Kevan_P1.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-SP-M-1-6A,trout,1:5,654.824633681275,111.48442485190522,1,0,0,3,3,0,0,32.43119430541992,0.26494523882865906,-2.105457305908203,0.0,20210222_Scott_Creek_ESP_Spatial_Omykiss_Kevan_P2.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-SP-M-1-7A,coho,1:1,11435.01642542029,1083.3955407787764,1,0,0,3,3,0,0,26.637359619140625,0.14270465075969696,-2.2442092895507852,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P2.xls,Spatial Study,,,,,,,,,,,,,,,,
SCr-SP-M-1-7A,coho,1:5,12811.186929930878,580.3899184188373,1,0,0,3,3,0,0,28.88156890869141,0.06725423783063889,-2.2442092895507852,0.0,20210222_Scott_Creek_ESP_Spatial_Okisutch_Kevan_P2.xls,Spatial Study,,,,,,,,,,,,,,,,
