index,id,target,dilution,replicate,task,Ct,Ct_Mean,Ct_sd,quantity,quantity_mean,quantity_sd,well,source_file,logQ,detect
13479,,trout,1:1,,STANDARD,28.726491928100586,29.01136779785156,0.15920087695121765,1000.0,,,D4,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13480,,trout,1:1,,STANDARD,29.150814056396484,29.01136779785156,0.15920087695121765,1000.0,,,D5,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13481,,trout,1:1,,STANDARD,28.779354095458984,29.01136779785156,0.15920087695121765,1000.0,,,D6,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13482,,trout,1:1,,STANDARD,28.91659927368164,29.01136779785156,0.15920087695121765,1000.0,,,D7,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13483,,trout,1:1,,STANDARD,29.029029846191406,29.01136779785156,0.15920087695121765,1000.0,,,D8,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13484,,trout,1:1,,STANDARD,29.074195861816406,29.01136779785156,0.15920087695121765,1000.0,,,D9,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13485,,trout,1:1,,STANDARD,29.131927490234375,29.01136779785156,0.15920087695121765,1000.0,,,D10,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13486,,trout,1:1,,STANDARD,29.145076751708984,29.01136779785156,0.15920087695121765,1000.0,,,D11,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13487,,trout,1:1,,STANDARD,28.94368553161621,29.01136779785156,0.15920087695121765,1000.0,,,D12,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,3.0,1
13488,,trout,1:1,,STANDARD,32.48172378540039,32.60491943359375,0.21227890253067014,100.0,,,E1,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13489,,trout,1:1,,STANDARD,32.682098388671875,32.60491943359375,0.21227890253067014,100.0,,,E2,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13490,,trout,1:1,,STANDARD,32.68661117553711,32.60491943359375,0.21227890253067014,100.0,,,E3,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13491,,trout,1:1,,STANDARD,32.76772689819336,32.60491943359375,0.21227890253067014,100.0,,,E4,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13492,,trout,1:1,,STANDARD,32.48455047607422,32.60491943359375,0.21227890253067014,100.0,,,E5,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13493,,trout,1:1,,STANDARD,32.349578857421875,32.60491943359375,0.21227890253067014,100.0,,,E6,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13494,,trout,1:1,,STANDARD,32.77857971191406,32.60491943359375,0.21227890253067014,100.0,,,E7,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13495,,trout,1:1,,STANDARD,32.43675231933594,32.60491943359375,0.21227890253067014,100.0,,,E8,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13496,,trout,1:1,,STANDARD,32.49235534667969,32.60491943359375,0.21227890253067014,100.0,,,E9,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13497,,trout,1:1,,STANDARD,32.30307388305664,32.60491943359375,0.21227890253067014,100.0,,,E10,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13498,,trout,1:1,,STANDARD,33.01563262939453,32.60491943359375,0.21227890253067014,100.0,,,E11,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13499,,trout,1:1,,STANDARD,32.78036117553711,32.60491943359375,0.21227890253067014,100.0,,,E12,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,2.0,1
13500,,trout,1:1,,STANDARD,36.20039367675781,36.06905364990234,0.6866210699081421,10.0,,,F1,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13501,,trout,1:1,,STANDARD,36.17119216918945,36.06905364990234,0.6866210699081421,10.0,,,F2,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13502,,trout,1:1,,STANDARD,35.29665756225586,36.06905364990234,0.6866210699081421,10.0,,,F3,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13503,,trout,1:1,,STANDARD,35.95761489868164,36.06905364990234,0.6866210699081421,10.0,,,F4,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13504,,trout,1:1,,STANDARD,36.5069694519043,36.06905364990234,0.6866210699081421,10.0,,,F5,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13505,,trout,1:1,,STANDARD,37.81426239013672,36.06905364990234,0.6866210699081421,10.0,,,F6,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13506,,trout,1:1,,STANDARD,35.51113510131836,36.06905364990234,0.6866210699081421,10.0,,,F7,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13507,,trout,1:1,,STANDARD,Undetermined,36.06905364990234,0.6866210699081421,10.0,,,F8,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,0
13508,,trout,1:1,,STANDARD,35.73897933959961,36.06905364990234,0.6866210699081421,10.0,,,F9,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13509,,trout,1:1,,STANDARD,36.26463317871094,36.06905364990234,0.6866210699081421,10.0,,,F10,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13510,,trout,1:1,,STANDARD,35.7685661315918,36.06905364990234,0.6866210699081421,10.0,,,F11,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13511,,trout,1:1,,STANDARD,35.52914810180664,36.06905364990234,0.6866210699081421,10.0,,,F12,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,1.0,1
13512,,trout,1:1,,STANDARD,39.06446838378906,37.67524719238281,0.9137060046195984,5.0,,,G1,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13513,,trout,1:1,,STANDARD,36.876991271972656,37.67524719238281,0.9137060046195984,5.0,,,G2,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13514,,trout,1:1,,STANDARD,37.35741424560547,37.67524719238281,0.9137060046195984,5.0,,,G3,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13515,,trout,1:1,,STANDARD,36.8441162109375,37.67524719238281,0.9137060046195984,5.0,,,G4,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13516,,trout,1:1,,STANDARD,38.717498779296875,37.67524719238281,0.9137060046195984,5.0,,,G5,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13517,,trout,1:1,,STANDARD,38.79487609863281,37.67524719238281,0.9137060046195984,5.0,,,G6,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13518,,trout,1:1,,STANDARD,37.02946472167969,37.67524719238281,0.9137060046195984,5.0,,,G7,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13519,,trout,1:1,,STANDARD,37.44552230834961,37.67524719238281,0.9137060046195984,5.0,,,G8,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13520,,trout,1:1,,STANDARD,37.13840103149414,37.67524719238281,0.9137060046195984,5.0,,,G9,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13521,,trout,1:1,,STANDARD,38.54731750488281,37.67524719238281,0.9137060046195984,5.0,,,G10,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13522,,trout,1:1,,STANDARD,36.611637115478516,37.67524719238281,0.9137060046195984,5.0,,,G11,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,1
13523,,trout,1:1,,STANDARD,Undetermined,37.67524719238281,0.9137060046195984,5.0,,,G12,20210304_Scott_Creek_Omykiss_Stds_Kevan_P1_data.xls,0.6989700043360189,0
13536,,bass,1:1,,STANDARD,15.34424877166748,15.008030891418455,0.1660403162240982,1000000.0,,,A1,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13537,,bass,1:1,,STANDARD,15.122842788696289,15.008030891418455,0.1660403162240982,1000000.0,,,A2,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13538,,bass,1:1,,STANDARD,14.966753959655762,15.008030891418455,0.1660403162240982,1000000.0,,,A3,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13539,,bass,1:1,,STANDARD,14.97450065612793,15.008030891418455,0.1660403162240982,1000000.0,,,A4,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13540,,bass,1:1,,STANDARD,14.837129592895508,15.008030891418455,0.1660403162240982,1000000.0,,,A5,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13541,,bass,1:1,,STANDARD,14.977754592895508,15.008030891418455,0.1660403162240982,1000000.0,,,A6,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13542,,bass,1:1,,STANDARD,14.933964729309082,15.008030891418455,0.1660403162240982,1000000.0,,,A7,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13543,,bass,1:1,,STANDARD,14.963883399963379,15.008030891418455,0.1660403162240982,1000000.0,,,A8,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13544,,bass,1:1,,STANDARD,14.75312614440918,15.008030891418455,0.1660403162240982,1000000.0,,,A9,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13545,,bass,1:1,,STANDARD,14.885628700256348,15.008030891418455,0.1660403162240982,1000000.0,,,A10,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13546,,bass,1:1,,STANDARD,15.116586685180664,15.008030891418455,0.1660403162240982,1000000.0,,,A11,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13547,,bass,1:1,,STANDARD,15.219948768615723,15.008030891418455,0.1660403162240982,1000000.0,,,A12,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,6.0,1
13548,,bass,1:1,,STANDARD,18.429119110107422,18.420270919799805,0.08499959856271744,100000.0,,,B1,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13549,,bass,1:1,,STANDARD,18.237863540649414,18.420270919799805,0.08499959856271744,100000.0,,,B2,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13550,,bass,1:1,,STANDARD,18.466108322143555,18.420270919799805,0.08499959856271744,100000.0,,,B3,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13551,,bass,1:1,,STANDARD,18.366716384887695,18.420270919799805,0.08499959856271744,100000.0,,,B4,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13552,,bass,1:1,,STANDARD,18.451034545898438,18.420270919799805,0.08499959856271744,100000.0,,,B5,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13553,,bass,1:1,,STANDARD,18.49079704284668,18.420270919799805,0.08499959856271744,100000.0,,,B6,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13554,,bass,1:1,,STANDARD,18.466127395629883,18.420270919799805,0.08499959856271744,100000.0,,,B7,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13555,,bass,1:1,,STANDARD,18.342037200927734,18.420270919799805,0.08499959856271744,100000.0,,,B8,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13556,,bass,1:1,,STANDARD,18.536197662353516,18.420270919799805,0.08499959856271744,100000.0,,,B9,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13557,,bass,1:1,,STANDARD,18.5023193359375,18.420270919799805,0.08499959856271744,100000.0,,,B10,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13558,,bass,1:1,,STANDARD,18.337621688842773,18.420270919799805,0.08499959856271744,100000.0,,,B11,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13559,,bass,1:1,,STANDARD,18.41729736328125,18.420270919799805,0.08499959856271744,100000.0,,,B12,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,5.0,1
13560,,bass,1:1,,STANDARD,21.769638061523438,21.71710205078125,0.10156083106994628,10000.0,,,C1,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13561,,bass,1:1,,STANDARD,21.72165298461914,21.71710205078125,0.10156083106994628,10000.0,,,C2,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13562,,bass,1:1,,STANDARD,21.743940353393555,21.71710205078125,0.10156083106994628,10000.0,,,C3,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13563,,bass,1:1,,STANDARD,21.84195899963379,21.71710205078125,0.10156083106994628,10000.0,,,C4,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13564,,bass,1:1,,STANDARD,21.834728240966797,21.71710205078125,0.10156083106994628,10000.0,,,C5,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13565,,bass,1:1,,STANDARD,21.790016174316406,21.71710205078125,0.10156083106994628,10000.0,,,C6,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13566,,bass,1:1,,STANDARD,21.642118453979492,21.71710205078125,0.10156083106994628,10000.0,,,C7,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13567,,bass,1:1,,STANDARD,21.62900161743164,21.71710205078125,0.10156083106994628,10000.0,,,C8,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13568,,bass,1:1,,STANDARD,21.489486694335938,21.71710205078125,0.10156083106994628,10000.0,,,C9,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13569,,bass,1:1,,STANDARD,21.746734619140625,21.71710205078125,0.10156083106994628,10000.0,,,C10,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13570,,bass,1:1,,STANDARD,21.633102416992188,21.71710205078125,0.10156083106994628,10000.0,,,C11,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13571,,bass,1:1,,STANDARD,21.762828826904297,21.71710205078125,0.10156083106994628,10000.0,,,C12,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,4.0,1
13572,,bass,1:1,,STANDARD,25.255512237548828,25.27307319641113,0.07535183429718018,1000.0,,,D1,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13573,,bass,1:1,,STANDARD,25.259592056274414,25.27307319641113,0.07535183429718018,1000.0,,,D2,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13574,,bass,1:1,,STANDARD,25.432098388671875,25.27307319641113,0.07535183429718018,1000.0,,,D3,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13575,,bass,1:1,,STANDARD,25.17327308654785,25.27307319641113,0.07535183429718018,1000.0,,,D4,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13576,,bass,1:1,,STANDARD,25.331295013427734,25.27307319641113,0.07535183429718018,1000.0,,,D5,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13577,,bass,1:1,,STANDARD,25.28715705871582,25.27307319641113,0.07535183429718018,1000.0,,,D6,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13578,,bass,1:1,,STANDARD,25.359941482543945,25.27307319641113,0.07535183429718018,1000.0,,,D7,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13579,,bass,1:1,,STANDARD,25.213336944580078,25.27307319641113,0.07535183429718018,1000.0,,,D8,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13580,,bass,1:1,,STANDARD,25.284832000732422,25.27307319641113,0.07535183429718018,1000.0,,,D9,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13581,,bass,1:1,,STANDARD,25.197824478149414,25.27307319641113,0.07535183429718018,1000.0,,,D10,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13582,,bass,1:1,,STANDARD,25.195411682128906,25.27307319641113,0.07535183429718018,1000.0,,,D11,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13583,,bass,1:1,,STANDARD,25.286603927612305,25.27307319641113,0.07535183429718018,1000.0,,,D12,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,3.0,1
13584,,bass,1:1,,STANDARD,28.606428146362305,28.62306022644043,0.14836566150188446,100.0,,,E1,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13585,,bass,1:1,,STANDARD,28.513290405273438,28.62306022644043,0.14836566150188446,100.0,,,E2,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13586,,bass,1:1,,STANDARD,28.331819534301758,28.62306022644043,0.14836566150188446,100.0,,,E3,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13587,,bass,1:1,,STANDARD,28.640356063842773,28.62306022644043,0.14836566150188446,100.0,,,E4,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13588,,bass,1:1,,STANDARD,28.69205093383789,28.62306022644043,0.14836566150188446,100.0,,,E5,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13589,,bass,1:1,,STANDARD,28.544540405273438,28.62306022644043,0.14836566150188446,100.0,,,E6,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13590,,bass,1:1,,STANDARD,28.660694122314453,28.62306022644043,0.14836566150188446,100.0,,,E7,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13591,,bass,1:1,,STANDARD,28.696922302246094,28.62306022644043,0.14836566150188446,100.0,,,E8,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13592,,bass,1:1,,STANDARD,28.42540168762207,28.62306022644043,0.14836566150188446,100.0,,,E9,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13593,,bass,1:1,,STANDARD,28.831491470336914,28.62306022644043,0.14836566150188446,100.0,,,E10,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13594,,bass,1:1,,STANDARD,28.8056640625,28.62306022644043,0.14836566150188446,100.0,,,E11,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13595,,bass,1:1,,STANDARD,28.728113174438477,28.62306022644043,0.14836566150188446,100.0,,,E12,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,2.0,1
13596,,bass,1:1,,STANDARD,31.32086181640625,31.905792236328125,0.4244078099727631,10.0,,,F1,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13597,,bass,1:1,,STANDARD,31.82381820678711,31.905792236328125,0.4244078099727631,10.0,,,F2,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13598,,bass,1:1,,STANDARD,32.51509475708008,31.905792236328125,0.4244078099727631,10.0,,,F3,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13599,,bass,1:1,,STANDARD,31.217620849609375,31.905792236328125,0.4244078099727631,10.0,,,F4,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13600,,bass,1:1,,STANDARD,32.31016540527344,31.905792236328125,0.4244078099727631,10.0,,,F5,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13601,,bass,1:1,,STANDARD,31.649410247802734,31.905792236328125,0.4244078099727631,10.0,,,F6,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13602,,bass,1:1,,STANDARD,31.681425094604492,31.905792236328125,0.4244078099727631,10.0,,,F7,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13603,,bass,1:1,,STANDARD,31.677101135253906,31.905792236328125,0.4244078099727631,10.0,,,F8,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13604,,bass,1:1,,STANDARD,32.4515495300293,31.905792236328125,0.4244078099727631,10.0,,,F9,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13605,,bass,1:1,,STANDARD,32.28883743286133,31.905792236328125,0.4244078099727631,10.0,,,F10,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13606,,bass,1:1,,STANDARD,31.92355728149414,31.905792236328125,0.4244078099727631,10.0,,,F11,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13607,,bass,1:1,,STANDARD,32.010047912597656,31.905792236328125,0.4244078099727631,10.0,,,F12,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,1.0,1
13608,,bass,1:1,,STANDARD,34.71392059326172,33.72605133056641,1.0971388816833496,5.0,,,G1,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13609,,bass,1:1,,STANDARD,33.687744140625,33.72605133056641,1.0971388816833496,5.0,,,G2,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13610,,bass,1:1,,STANDARD,33.157901763916016,33.72605133056641,1.0971388816833496,5.0,,,G3,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13611,,bass,1:1,,STANDARD,33.272518157958984,33.72605133056641,1.0971388816833496,5.0,,,G4,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13612,,bass,1:1,,STANDARD,31.843786239624023,33.72605133056641,1.0971388816833496,5.0,,,G5,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13613,,bass,1:1,,STANDARD,Undetermined,33.72605133056641,1.0971388816833496,5.0,,,G6,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,0
13614,,bass,1:1,,STANDARD,33.171756744384766,33.72605133056641,1.0971388816833496,5.0,,,G7,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13615,,bass,1:1,,STANDARD,34.10935592651367,33.72605133056641,1.0971388816833496,5.0,,,G8,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13616,,bass,1:1,,STANDARD,32.838218688964844,33.72605133056641,1.0971388816833496,5.0,,,G9,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13617,,bass,1:1,,STANDARD,Undetermined,33.72605133056641,1.0971388816833496,5.0,,,G10,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,0
13618,,bass,1:1,,STANDARD,35.19633865356445,33.72605133056641,1.0971388816833496,5.0,,,G11,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13619,,bass,1:1,,STANDARD,35.26893997192383,33.72605133056641,1.0971388816833496,5.0,,,G12,20210324_Scott_Creek_Msaxatilis_Kevan_Standards_Plate_data.xls,0.6989700043360189,1
13632,,nzms,1:1,,STANDARD,15.986733436584473,15.522759517033894,0.1973116248846054,1000000.0,,,A1,20210325_NZMS_C01_Standards_data.xls,6.0,1
13633,,nzms,1:1,,STANDARD,15.376633644104004,15.522759517033894,0.1973116248846054,1000000.0,,,A2,20210325_NZMS_C01_Standards_data.xls,6.0,1
13634,,nzms,1:1,,STANDARD,15.526947975158691,15.522759517033894,0.1973116248846054,1000000.0,,,A3,20210325_NZMS_C01_Standards_data.xls,6.0,1
13635,,nzms,1:1,,STANDARD,15.489433288574219,15.522759517033894,0.1973116248846054,1000000.0,,,A4,20210325_NZMS_C01_Standards_data.xls,6.0,1
13636,,nzms,1:1,,STANDARD,15.373483657836914,15.522759517033894,0.1973116248846054,1000000.0,,,A5,20210325_NZMS_C01_Standards_data.xls,6.0,1
13637,,nzms,1:1,,STANDARD,15.516056060791016,15.522759517033894,0.1973116248846054,1000000.0,,,A6,20210325_NZMS_C01_Standards_data.xls,6.0,1
13638,,nzms,1:1,,STANDARD,15.50113296508789,15.522759517033894,0.1973116248846054,1000000.0,,,A7,20210325_NZMS_C01_Standards_data.xls,6.0,1
13639,,nzms,1:1,,STANDARD,15.434388160705566,15.522759517033894,0.1973116248846054,1000000.0,,,A8,20210325_NZMS_C01_Standards_data.xls,6.0,1
13640,,nzms,1:1,,STANDARD,15.385674476623535,15.522759517033894,0.1973116248846054,1000000.0,,,A9,20210325_NZMS_C01_Standards_data.xls,6.0,1
13641,,nzms,1:1,,STANDARD,15.417787551879883,15.522759517033894,0.1973116248846054,1000000.0,,,A10,20210325_NZMS_C01_Standards_data.xls,6.0,1
13642,,nzms,1:1,,STANDARD,15.402172088623047,15.522759517033894,0.1973116248846054,1000000.0,,,A11,20210325_NZMS_C01_Standards_data.xls,6.0,1
