id,target,dilution,replicate,conc,amplified,BLOD,BLOQ,Ct,Ct_Mean,Ct_sd,well,source_file
SCr-EB21,coho,1:1,2.0,0.0,0,1,1,,,,H5,20201022_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-EB21,coho,1:1,3.0,0.0,0,1,1,,,,H6,20201022_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-EB21,coho,1:5,1.0,0.0,0,1,1,,,,H7,20201022_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-EB21,coho,1:5,2.0,0.0,0,1,1,,,,H8,20201022_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-EB21,coho,1:5,3.0,0.0,0,1,1,,,,H9,20201022_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-471,coho,1:5,1.0,102.08606883354992,1,0,0,36.14189910888672,37.13629913330078,1.3141762018203735,H10,20201022_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-471,coho,1:5,2.0,73.24453820120544,1,0,0,36.64080810546875,37.13629913330078,1.3141762018203735,H11,20201022_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-471,coho,1:5,3.0,0.0,1,1,1,38.62619018554688,37.13629913330078,1.3141762018203735,H12,20201022_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-576,trout,1:1,1.0,74.75151506456977,1,0,0,33.266685485839844,33.606884002685554,0.4211231768131256,A4,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-576,trout,1:1,2.0,65.11364793740842,1,0,0,33.47608184814453,33.606884002685554,0.4211231768131256,A5,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-576,trout,1:1,3.0,43.79062325131143,1,0,0,34.07788848876953,33.606884002685554,0.4211231768131256,A6,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-576,trout,1:5,1.0,191.90652575306257,1,0,0,34.27790069580078,34.63928985595703,0.5429891347885132,A7,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-576,trout,1:5,2.0,179.85754270993368,1,0,0,34.376266479492195,34.63928985595703,0.5429891347885132,A8,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-576,trout,1:5,3.0,0.0,1,1,1,35.263702392578125,34.63928985595703,0.5429891347885132,A9,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-582,trout,1:1,1.0,238.7364436591761,1,0,0,31.505186080932614,31.76927757263184,0.25870996713638306,B4,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-582,trout,1:1,2.0,199.12604531303813,1,0,0,31.78039932250977,31.76927757263184,0.25870996713638306,B5,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-582,trout,1:1,3.0,169.78117568808364,1,0,0,32.022247314453125,31.76927757263184,0.25870996713638306,B6,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-582,trout,1:5,1.0,290.01566837085693,1,0,0,33.651500701904304,33.736129760742195,0.2559000849723816,B7,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-582,trout,1:5,2.0,313.5243945737566,1,0,0,33.53326416015625,33.736129760742195,0.2559000849723816,B8,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-582,trout,1:5,3.0,226.92709930770155,1,0,0,34.023624420166016,33.736129760742195,0.2559000849723816,B9,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-585,trout,1:1,1.0,335.7146486670969,1,0,0,30.988046646118164,30.98703193664551,0.1944313794374466,C4,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-585,trout,1:1,2.0,382.0045930744773,1,0,0,30.792097091674805,30.98703193664551,0.1944313794374466,C5,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-585,trout,1:1,3.0,295.6258512531009,1,0,0,31.18095588684082,30.98703193664551,0.1944313794374466,C6,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-585,trout,1:5,1.0,564.1083953863672,1,0,0,32.64223861694336,33.400447845458984,0.752325177192688,C7,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-585,trout,1:5,2.0,209.23652359760396,1,0,0,34.14674758911133,33.400447845458984,0.752325177192688,C8,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-585,trout,1:5,3.0,339.53674545416504,1,0,0,33.412353515625,33.400447845458984,0.752325177192688,C9,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-465,trout,1:1,1.0,549.6679084300592,1,0,0,30.24009704589844,30.44308662414551,0.22464674711227414,C10,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-465,trout,1:1,2.0,493.1408995815679,1,0,0,30.40471839904785,30.44308662414551,0.22464674711227414,C11,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-465,trout,1:1,3.0,410.097683549063,1,0,0,30.6844482421875,30.44308662414551,0.22464674711227414,C12,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-465,trout,1:5,1.0,0.0,0,1,1,,,,D10,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-465,trout,1:5,2.0,0.0,0,1,1,,,,D11,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-465,trout,1:5,3.0,0.0,0,1,1,,,,D12,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-597,trout,1:1,1.0,117.7984778094619,1,0,0,32.57675552368164,32.730480194091804,0.1575593203306198,E4,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-597,trout,1:1,2.0,95.71925251158171,1,0,0,32.891613006591804,32.730480194091804,0.1575593203306198,E5,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-597,trout,1:1,3.0,106.96697295733928,1,0,0,32.72307586669922,32.730480194091804,0.1575593203306198,E6,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-597,trout,1:5,1.0,124.32052065158868,1,0,0,34.93648910522461,34.383438110351555,0.5369811654090881,E7,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-597,trout,1:5,2.0,252.08775493279455,1,0,0,33.86411666870117,34.383438110351555,0.5369811654090881,E8,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-597,trout,1:5,3.0,183.03359794816302,1,0,0,34.34971237182617,34.383438110351555,0.5369811654090881,E9,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-468,trout,1:1,1.0,95.5982557407952,1,0,0,32.89353179931641,33.06150436401367,0.22340375185012815,E10,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-468,trout,1:1,2.0,90.54347680328344,1,0,0,32.975940704345696,33.06150436401367,0.22340375185012815,E11,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-468,trout,1:1,3.0,72.40613252786709,1,0,0,33.31504440307617,33.06150436401367,0.22340375185012815,E12,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Match-1B,trout,1:1,1.0,230.361974146172,1,0,0,31.55935478210449,32.03768539428711,0.5203950405120851,F4,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Match-1B,trout,1:1,2.0,116.63389019159747,1,0,0,32.591827392578125,32.03768539428711,0.5203950405120851,F5,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Match-1B,trout,1:1,3.0,176.67535081526273,1,0,0,31.96186637878418,32.03768539428711,0.5203950405120851,F6,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Match-1B,trout,1:5,1.0,265.13834127130855,1,0,0,33.787548065185554,34.2003173828125,0.5057573914527893,F7,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Match-1B,trout,1:5,2.0,139.24738423595687,1,0,0,34.764480590820305,34.2003173828125,0.5057573914527893,F8,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Match-1B,trout,1:5,3.0,223.17507437428662,1,0,0,34.04891586303711,34.2003173828125,0.5057573914527893,F9,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-468,trout,1:5,1.0,0.0,1,1,1,35.30574035644531,35.3713493347168,0.5271645188331604,F10,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-468,trout,1:5,2.0,129.03227917196608,1,0,0,34.88005828857422,35.3713493347168,0.5271645188331604,F11,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-468,trout,1:5,3.0,0.0,1,1,1,35.928245544433594,35.3713493347168,0.5271645188331604,F12,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Hand-1A,trout,1:1,1.0,529.71537365263,1,0,0,30.296186447143555,30.20197296142578,0.09610790014266968,G4,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Hand-1A,trout,1:1,2.0,601.2314138326733,1,0,0,30.10407638549805,30.20197296142578,0.09610790014266968,G5,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Hand-1A,trout,1:1,3.0,562.2915640810502,1,0,0,30.20565223693848,30.20197296142578,0.09610790014266968,G6,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Hand-1A,trout,1:5,1.0,1216.3337994523936,1,0,0,31.47666931152344,31.647329330444336,0.17960673570632935,G7,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Hand-1A,trout,1:5,2.0,960.6134087549169,1,0,0,31.83471298217773,31.647329330444336,0.17960673570632935,G8,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-Hand-1A,trout,1:5,3.0,1098.9613268219002,1,0,0,31.63060569763184,31.647329330444336,0.17960673570632935,G9,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-471,trout,1:1,1.0,217.13802692972632,1,0,0,31.649036407470703,31.86737632751465,0.2745328545570373,G10,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-471,trout,1:1,2.0,199.5052129732706,1,0,0,31.77751350402832,31.86737632751465,0.2745328545570373,G11,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-471,trout,1:1,3.0,153.45896691084607,1,0,0,32.17557907104492,31.86737632751465,0.2745328545570373,G12,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-EB21,trout,1:1,1.0,0.0,0,1,1,,,,H4,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-EB21,trout,1:1,2.0,0.0,0,1,1,,,,H5,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-EB21,trout,1:1,3.0,0.0,0,1,1,,,,H6,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-EB21,trout,1:5,1.0,0.0,0,1,1,,,,H7,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-EB21,trout,1:5,2.0,0.0,0,1,1,,,,H8,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-EB21,trout,1:5,3.0,0.0,0,1,1,,,,H9,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-471,trout,1:5,1.0,241.86281662496813,1,0,0,33.926929473876946,33.867061614990234,0.05245766043663025,H10,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-471,trout,1:5,2.0,255.26644070169507,1,0,0,33.845108032226555,33.867061614990234,0.05245766043663025,H11,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-471,trout,1:5,3.0,257.96637517130074,1,0,0,33.829147338867195,33.867061614990234,0.05245766043663025,H12,20201022_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-368,coho,1:1,1.0,0.0,0,1,1,,,,A4,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-368,coho,1:1,2.0,0.0,0,1,1,,,,A5,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-368,coho,1:1,3.0,0.0,0,1,1,,,,A6,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-368,coho,1:5,1.0,0.0,0,1,1,,39.06289673,0.252937734,A7,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-368,coho,1:5,2.0,0.0,1,1,1,39.24174881,39.06289673,0.252937734,A8,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-368,coho,1:5,3.0,0.0,1,1,1,38.88404083,39.06289673,0.252937734,A9,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-376,coho,1:1,1.0,0.0,0,1,1,,,,A10,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-376,coho,1:1,2.0,0.0,0,1,1,,,,A11,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-376,coho,1:1,3.0,0.0,0,1,1,,,,A12,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-369,coho,1:1,1.0,0.0,0,1,1,,,,B4,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-369,coho,1:1,2.0,0.0,0,1,1,,,,B5,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-369,coho,1:1,3.0,0.0,0,1,1,,,,B6,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-369,coho,1:5,1.0,0.0,0,1,1,,39.31937408,0.069277279,B7,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-369,coho,1:5,2.0,0.0,1,1,1,39.27038956,39.31937408,0.069277279,B8,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-369,coho,1:5,3.0,0.0,1,1,1,39.36836243,39.31937408,0.069277279,B9,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-376,coho,1:5,1.0,0.0,0,1,1,,,,B10,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-376,coho,1:5,2.0,0.0,0,1,1,,,,B11,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-376,coho,1:5,3.0,0.0,0,1,1,,,,B12,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-370,coho,1:1,1.0,0.0,0,1,1,,37.32442474,,C4,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-370,coho,1:1,2.0,0.0,1,1,1,37.32442474,37.32442474,,C5,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-370,coho,1:1,3.0,0.0,0,1,1,,37.32442474,,C6,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-370,coho,1:5,1.0,0.0,0,1,1,,,,C7,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-370,coho,1:5,2.0,0.0,0,1,1,,,,C8,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-370,coho,1:5,3.0,0.0,0,1,1,,,,C9,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-377,coho,1:1,1.0,0.0,0,1,1,,37.59855652,,C10,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-377,coho,1:1,2.0,0.0,1,1,1,37.59855652,37.59855652,,C11,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-377,coho,1:1,3.0,0.0,0,1,1,,37.59855652,,C12,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-371,coho,1:1,1.0,0.0,0,1,1,,39.17144775,,D4,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-371,coho,1:1,2.0,0.0,1,1,1,39.17144775,39.17144775,,D5,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-371,coho,1:1,3.0,0.0,0,1,1,,39.17144775,,D6,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-371,coho,1:5,1.0,0.0,1,1,1,38.69160461,38.69160461,,D7,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-371,coho,1:5,2.0,0.0,0,1,1,,38.69160461,,D8,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-371,coho,1:5,3.0,0.0,0,1,1,,38.69160461,,D9,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-377,coho,1:5,1.0,0.0,1,1,1,38.75554276,38.75554276,,D10,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-377,coho,1:5,2.0,0.0,0,1,1,,38.75554276,,D11,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-377,coho,1:5,3.0,0.0,0,1,1,,38.75554276,,D12,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-372,coho,1:1,1.0,0.0,0,1,1,,,,E4,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-372,coho,1:1,2.0,0.0,0,1,1,,,,E5,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-372,coho,1:1,3.0,0.0,0,1,1,,,,E6,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-372,coho,1:5,1.0,0.0,0,1,1,,,,E7,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-372,coho,1:5,2.0,0.0,0,1,1,,,,E8,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-372,coho,1:5,3.0,0.0,0,1,1,,,,E9,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-378,coho,1:1,1.0,0.0,0,1,1,,24.28596878,,E10,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-378,coho,1:1,2.0,0.0,1,1,1,24.28596878,24.28596878,,E11,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-378,coho,1:1,3.0,0.0,0,1,1,,24.28596878,,E12,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-373,coho,1:1,1.0,0.0,0,1,1,,39.7505188,,F4,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-373,coho,1:1,2.0,0.0,0,1,1,,39.7505188,,F5,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-373,coho,1:1,3.0,0.0,1,1,1,39.750518799999995,39.7505188,,F6,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-373,coho,1:5,1.0,0.0,0,1,1,,39.63462067,,F7,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-373,coho,1:5,2.0,0.0,0,1,1,,39.63462067,,F8,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-373,coho,1:5,3.0,0.0,1,1,1,39.63462067,39.63462067,,F9,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-378,coho,1:5,1.0,0.0,0,1,1,,,,F10,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-378,coho,1:5,2.0,0.0,0,1,1,,,,F11,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-378,coho,1:5,3.0,0.0,0,1,1,,,,F12,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-374,coho,1:1,1.0,0.0,0,1,1,,38.97016144,0.237050056,G4,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-374,coho,1:1,2.0,0.0,1,1,1,39.13777924,38.97016144,0.237050056,G5,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-374,coho,1:1,3.0,0.0,1,1,1,38.80253983,38.97016144,0.237050056,G6,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-374,coho,1:5,1.0,0.0,0,1,1,,,,G7,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-374,coho,1:5,2.0,0.0,0,1,1,,,,G8,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-374,coho,1:5,3.0,0.0,0,1,1,,,,G9,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-379,coho,1:1,1.0,0.0,1,1,1,37.12121964,38.01454163,1.303707957,G10,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-379,coho,1:1,2.0,0.0,1,1,1,37.4118576,38.01454163,1.303707957,G11,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-379,coho,1:1,3.0,0.0,1,1,1,39.51055527,38.01454163,1.303707957,G12,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-375,coho,1:1,1.0,0.0,0,1,1,,,,H4,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-375,coho,1:1,2.0,0.0,0,1,1,,,,H5,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-375,coho,1:1,3.0,0.0,0,1,1,,,,H6,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-375,coho,1:5,1.0,0.0,0,1,1,,,,H7,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-375,coho,1:5,2.0,0.0,0,1,1,,,,H8,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-375,coho,1:5,3.0,0.0,0,1,1,,,,H9,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-379,coho,1:5,1.0,0.0,0,1,1,,38.72251129,0.313505113,H10,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-379,coho,1:5,2.0,0.0,1,1,1,38.5008316,38.72251129,0.313505113,H11,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-379,coho,1:5,3.0,0.0,1,1,1,38.94419479,38.72251129,0.313505113,H12,20201026_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-368,trout,1:1,1.0,195.2298797773604,1,0,0,31.81037521362305,31.64656639099121,0.19208347797393802,A4,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-368,trout,1:1,2.0,210.77414970870112,1,0,0,31.69416046142578,31.64656639099121,0.19208347797393802,A5,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-368,trout,1:1,3.0,250.01558746814655,1,0,0,31.435157775878906,31.64656639099121,0.19208347797393802,A6,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-368,trout,1:5,1.0,766.0532461063787,1,0,0,32.178035736083984,32.50691604614258,0.3450488746166229,A7,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-368,trout,1:5,2.0,486.70362601874,1,0,0,32.86613082885742,32.50691604614258,0.3450488746166229,A8,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-368,trout,1:5,3.0,629.1980055161159,1,0,0,32.476585388183594,32.50691604614258,0.3450488746166229,A9,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-376,trout,1:1,1.0,87.69180416098449,1,0,0,33.024486541748054,32.976856231689446,0.3084309697151184,A10,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-376,trout,1:1,2.0,112.43988629764483,1,0,0,32.64738082885742,32.976856231689446,0.3084309697151184,A11,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-376,trout,1:1,3.0,75.14598485743609,1,0,0,33.25870132446289,32.976856231689446,0.3084309697151184,A12,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-369,trout,1:1,1.0,105.63152170611671,1,0,0,32.74213409423828,32.609729766845696,0.1632707566022873,B4,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-369,trout,1:1,2.0,129.99521409542078,1,0,0,32.42729949951172,32.609729766845696,0.1632707566022873,B5,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-369,trout,1:1,3.0,111.52609821119646,1,0,0,32.65975952148437,32.609729766845696,0.1632707566022873,B6,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-369,trout,1:5,1.0,141.82039197936763,1,0,0,34.736705780029304,34.917407989501946,0.4617632627487183,B7,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-369,trout,1:5,2.0,0.0,1,1,1,35.442195892333984,34.917407989501946,0.4617632627487183,B8,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-369,trout,1:5,3.0,157.94782556706497,1,0,0,34.57332229614258,34.917407989501946,0.4617632627487183,B9,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-376,trout,1:5,1.0,0.0,1,1,1,35.2738151550293,36.44015121459961,1.064442157745361,B10,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-376,trout,1:5,2.0,0.0,1,1,1,36.6874885559082,36.44015121459961,1.064442157745361,B11,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-376,trout,1:5,3.0,0.0,1,1,1,37.35914993286133,36.44015121459961,1.064442157745361,B12,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-370,trout,1:1,1.0,113.3235390312782,1,0,0,32.63550567626953,32.707508087158196,0.06763969361782074,C4,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-370,trout,1:1,2.0,103.7281198075973,1,0,0,32.769718170166016,32.707508087158196,0.06763969361782074,C5,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-370,trout,1:1,3.0,107.37526508412516,1,0,0,32.717296600341804,32.707508087158196,0.06763969361782074,C6,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-370,trout,1:5,1.0,199.05512173615034,1,0,0,34.22241973876953,34.73101043701172,0.4423844814300537,C7,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-370,trout,1:5,2.0,117.14956633622137,1,0,0,35.026615142822266,34.73101043701172,0.4423844814300537,C8,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-370,trout,1:5,3.0,123.70710526203722,1,0,0,34.94399261474609,34.73101043701172,0.4423844814300537,C9,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-377,trout,1:1,1.0,262.02554339499204,1,0,0,31.363983154296875,31.24845886230469,0.2014240026473999,C10,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-377,trout,1:1,2.0,329.61226727073995,1,0,0,31.0158748626709,31.24845886230469,0.2014240026473999,C11,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-377,trout,1:1,3.0,261.7611253498234,1,0,0,31.365514755249023,31.24845886230469,0.2014240026473999,C12,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-371,trout,1:1,1.0,112.52361124501294,1,0,0,32.646251678466804,32.717830657958984,0.2269526124000549,D4,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-371,trout,1:1,2.0,121.06223971534126,1,0,0,32.53529739379883,32.717830657958984,0.2269526124000549,D5,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-371,trout,1:1,3.0,90.78240751250463,1,0,0,32.97194290161133,32.717830657958984,0.2269526124000549,D6,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-371,trout,1:5,1.0,170.0004829075185,1,0,0,34.461769104003906,34.921443939208984,0.8648295402526855,D7,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-371,trout,1:5,2.0,0.0,1,1,1,35.91904067993164,34.921443939208984,0.8648295402526855,D8,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-371,trout,1:5,3.0,178.9993553369273,1,0,0,34.38352203369141,34.921443939208984,0.8648295402526855,D9,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-377,trout,1:5,1.0,356.1388507245373,1,0,0,33.33993530273437,33.51981735229492,0.2198619395494461,D10,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-377,trout,1:5,2.0,330.20862525984313,1,0,0,33.454612731933594,33.51981735229492,0.2198619395494461,D11,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-377,trout,1:5,3.0,269.12509354656834,1,0,0,33.764907836914055,33.51981735229492,0.2198619395494461,D12,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
SCr-372,trout,1:1,1.0,0.0,1,1,1,36.6338996887207,36.21716690063477,0.3633113205432892,E4,20201026_Scott_Creek_Omykiss_Chloe_P1.xls
