date,flow,logflow,quartile,qual
2020-02-29,6.91,0.8394780473741984,3,A
2020-03-01,6.84,0.8350561017201162,3,A
2020-03-02,6.82,0.8337843746564789,3,A
2020-03-03,6.51,0.8135809885681919,2,A
2020-03-04,6.31,0.8000293592441343,2,A
2020-03-05,6.28,0.7979596437371962,2,A
2020-03-06,6.33,0.8014037100173551,2,A
2020-03-07,7.86,0.895422546039408,3,A
2020-03-08,8.62,0.9355072658247128,3,A
2020-03-09,7.99,0.9025467793139914,3,A
2020-03-10,7.31,0.8639173769578604,3,A
2020-03-11,7.07,0.8494194137968994,3,A
2020-03-12,6.92,0.8401060944567578,3,A
2020-03-13,7.08,0.850033257689769,3,A
2020-03-14,8.7,0.9395192526186185,3,A
2020-03-15,20.6,1.3138672203691535,4,A
2020-03-16,19.9,1.2988530764097066,4,A
2020-03-17,18.4,1.2648178230095364,3,A
2020-03-18,16.6,1.2201080880400552,3,A
2020-03-19,14.9,1.173186268412274,3,A
2020-03-20,13.5,1.130333768495006,3,A
2020-03-21,12.4,1.0934216851622351,3,A
2020-03-22,12.1,1.08278537031645,3,A
2020-03-23,15.5,1.1903316981702914,3,A
2020-03-24,14.3,1.1553360374650619,3,A
2020-03-25,15.7,1.1958996524092338,3,A
2020-03-26,15.5,1.1903316981702914,3,A
2020-03-27,13.8,1.1398790864012365,3,A
2020-03-28,12.8,1.1072099696478683,3,A
2020-03-29,12.6,1.100370545117563,3,A
2020-03-30,12.2,1.0863598306747482,3,A
2020-03-31,11.4,1.0569048513364727,3,A
2020-04-01,10.7,1.0293837776852097,3,A
2020-04-02,10.3,1.0128372247051722,3,A
2020-04-03,9.86,0.9938769149412112,3,A
2020-04-04,10.4,1.0170333392987803,3,A
2020-04-05,79.7,1.9014583213961123,4,A
2020-04-06,116.0,2.0644579892269186,4,A
2020-04-07,77.0,1.8864907251724818,4,A
2020-04-08,52.2,1.717670503002262,4,A
2020-04-09,39.4,1.5954962218255742,4,A
2020-04-10,31.7,1.5010592622177514,4,A
2020-04-11,26.7,1.4265112613645752,4,A
2020-04-12,23.7,1.3747483460101038,4,A
2020-04-13,21.3,1.3283796034387378,4,A
2020-04-14,19.0,1.2787536009528289,4,A
2020-04-15,17.1,1.2329961103921538,3,A
2020-04-16,15.8,1.1986570869544226,3,A
2020-04-17,15.1,1.1789769472931695,3,A
2020-04-18,14.3,1.1553360374650619,3,A
2020-04-19,13.4,1.1271047983648077,3,A
2020-04-20,12.7,1.1038037209559568,3,A
2020-04-21,12.2,1.0863598306747482,3,A
2020-04-22,11.5,1.0606978403536116,3,A
2020-04-23,10.9,1.0374264979406236,3,A
2020-04-24,10.5,1.021189299069938,3,A
2020-04-25,10.0,1.0,3,A
2020-04-26,9.48,0.9768083373380663,3,A
2020-04-27,8.96,0.9523080096621253,3,A
2020-04-28,8.73,0.9410142437055697,3,A
2020-04-29,8.55,0.9319661147281727,3,A
2020-04-30,8.22,0.9148718175400504,3,A
2020-05-01,7.88,0.8965262174895553,3,A
2020-05-02,7.58,0.8796692056320535,3,A
2020-05-03,7.37,0.8674674878590515,3,A
2020-05-04,7.16,0.8549130223078556,3,A
2020-05-05,6.92,0.8401060944567578,3,A
2020-05-06,6.66,0.8234742291703011,2,A
2020-05-07,6.58,0.8182258936139555,2,A
2020-05-08,6.36,0.8034571156484139,2,A
2020-05-09,6.15,0.7888751157754168,2,A
2020-05-10,5.92,0.7723217067229198,2,A
2020-05-11,5.88,0.7693773260761385,2,A
2020-05-12,6.68,0.8247764624755457,3,A
2020-05-13,6.73,0.8280150642239769,3,A
2020-05-14,6.18,0.7909884750888159,2,A
2020-05-15,5.94,0.7737864449811935,2,A
2020-05-16,5.72,0.7573960287930241,2,A
2020-05-17,6.52,0.8142475957319202,2,A
2020-05-18,7.93,0.8992731873176038,3,A
2020-05-19,7.2,0.8573324964312685,3,A
2020-05-20,5.97,0.7759743311293691,2,A
2020-05-21,5.67,0.7535830588929066,2,A
2020-05-22,5.51,0.741151598851785,2,A
2020-05-23,5.18,0.714329759745233,2,A
2020-05-24,5.1,0.7075701760979364,2,A
2020-05-25,4.81,0.6821450763738317,2,A
2020-05-26,4.68,0.670245853074124,2,A
2020-05-27,4.53,0.6560982020128319,2,A
2020-05-28,4.25,0.6283889300503115,2,A
2020-05-29,4.04,0.6063813651106049,2,A
2020-05-30,4.05,0.6074550232146685,2,A
2020-05-31,4.07,0.60959440922522,2,A
2020-06-01,4.16,0.6190933306267428,2,A
2020-06-02,4.06,0.608526033577194,2,A
2020-06-03,3.89,0.5899496013257077,2,A
2020-06-04,3.71,0.5693739096150459,2,A
2020-06-05,3.53,0.5477747053878226,2,A
2020-06-06,3.39,0.5301996982030822,2,A
2020-06-07,3.22,0.5078558716958309,2,A
2020-06-08,3.23,0.5092025223311029,2,A
2020-06-09,3.22,0.5078558716958309,2,A
2020-06-10,3.16,0.49968708261840383,2,A
2020-06-11,3.1,0.4913616938342727,2,A
2020-06-12,3.04,0.48287358360875376,2,A
2020-06-13,2.93,0.4668676203541095,2,A
2020-06-14,2.96,0.4712917110589386,2,A
2020-06-15,2.91,0.4638929889859073,2,A
2020-06-16,2.87,0.4578818967339923,2,A
2020-06-17,2.86,0.456366033129043,2,A
2020-06-18,2.74,0.437750562820388,2,A
2020-06-19,2.69,0.42975228000240795,2,A
2020-06-20,2.6,0.414973347970818,2,A
2020-06-21,2.53,0.40312052117581787,1,A
2020-06-22,2.52,0.4014005407815441,1,A
2020-06-23,2.49,0.3961993470957364,1,A
2020-06-24,2.44,0.3873898263387294,1,A
2020-06-25,2.42,0.38381536598043126,1,A
2020-06-26,2.33,0.367355921026019,1,A
2020-06-27,2.28,0.35793484700045375,1,A
2020-06-28,2.24,0.35024801833416286,1,A
2020-06-29,2.17,0.3364597338485295,1,A
2020-06-30,2.09,0.32014628611105395,1,A
2020-07-01,2.09,0.32014628611105395,1,A
2020-07-02,1.99,0.29885307640970665,1,A
2020-07-03,1.93,0.28555730900777376,1,A
2020-07-04,1.98,0.2966651902615311,1,A
2020-07-05,1.94,0.287801729930226,1,A
2020-07-06,1.85,0.26717172840301384,1,A
2020-07-07,1.78,0.250420002308894,1,A
2020-07-08,1.77,0.24797326636180664,1,A
2020-07-09,1.78,0.250420002308894,1,A
2020-07-10,1.78,0.250420002308894,1,A
2020-07-11,1.76,0.24551266781414982,1,A
2020-07-12,1.72,0.2355284469075489,1,A
2020-07-13,1.59,0.2013971243204515,1,A
2020-07-14,1.52,0.18184358794477254,1,A
2020-07-15,1.52,0.18184358794477254,1,A
2020-07-16,1.51,0.17897694729316943,1,A
