sample_mid,sample_wake,sample_start,sample_end,sample_duration,vol_target,vol_actual,vol_diff,lab_field,id,ESP,log_file,sample_rate,date,hour,morn_midday_eve,deployment
2019-04-28 17:15:52,2019-04-28 16:44:31,2019-04-28 16:50:11,2019-04-28 17:41:34,51.38,2000,1000.1,999.9,deployed,SCr-106,Waldo,Waldo_2019_Scott_Creek_20210223.csv,19.464772284935773,2019-04-28,17,2,1
2019-04-29 05:34:38,2019-04-29 05:04:41,2019-04-29 05:10:21,2019-04-29 05:58:56,48.57,2000,525.0,1475.0,deployed,SCr-107,Waldo,Waldo_2019_Scott_Creek_20210223.csv,10.809141445336628,2019-04-29,6,0,1
2019-04-29 11:31:18,2019-04-29 11:04:36,2019-04-29 11:10:15,2019-04-29 11:52:23,42.12,2000,700.1,1299.9,deployed,SCr-108,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.62155745489079,2019-04-29,12,1,1
2019-04-29 17:30:36,2019-04-29 17:04:35,2019-04-29 17:10:15,2019-04-29 17:50:56,40.68,2000,925.1,1074.9,deployed,SCr-109,Waldo,Waldo_2019_Scott_Creek_20210223.csv,22.740904621435597,2019-04-29,18,2,1
2019-04-30 05:30:18,2019-04-30 05:04:40,2019-04-30 05:10:21,2019-04-30 05:50:15,39.9,2000,700.1,1299.9,deployed,SCr-110,Waldo,Waldo_2019_Scott_Creek_20210223.csv,17.546365914786968,2019-04-30,6,0,1
2019-04-30 11:38:02,2019-04-30 11:04:35,2019-04-30 11:10:15,2019-04-30 12:05:50,55.58,2000,900.1,1099.9,deployed,SCr-111,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.194674343288955,2019-04-30,12,1,1
2019-04-30 17:37:48,2019-04-30 17:04:48,2019-04-30 17:10:28,2019-04-30 18:05:09,54.68,2000,975.1,1024.9,deployed,SCr-112,Waldo,Waldo_2019_Scott_Creek_20210223.csv,17.832845647403072,2019-04-30,18,2,1
2019-05-01 05:34:14,2019-05-01 05:04:42,2019-05-01 05:10:22,2019-05-01 05:58:08,47.75,2000,800.0,1200.0,deployed,SCr-113,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.75392670157068,2019-05-01,6,0,1
2019-05-01 11:35:56,2019-05-01 11:04:38,2019-05-01 11:10:22,2019-05-01 12:01:30,51.13,2000,725.0,1275.0,deployed,SCr-114,Waldo,Waldo_2019_Scott_Creek_20210223.csv,14.179542343047133,2019-05-01,12,1,1
2019-05-01 17:35:05,2019-05-01 17:04:39,2019-05-01 17:10:19,2019-05-01 17:59:52,49.53,2000,975.1,1024.9,deployed,SCr-115,Waldo,Waldo_2019_Scott_Creek_20210223.csv,19.68705834847567,2019-05-01,18,2,1
2019-05-02 05:35:47,2019-05-02 05:04:42,2019-05-02 05:10:23,2019-05-02 06:01:12,50.8,2000,950.0,1050.0,deployed,SCr-116,Waldo,Waldo_2019_Scott_Creek_20210223.csv,18.700787401574804,2019-05-02,6,0,1
2019-05-02 11:40:13,2019-05-02 11:04:38,2019-05-02 11:10:20,2019-05-02 12:10:07,59.77,2000,975.1,1024.9,deployed,SCr-117,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.314204450393174,2019-05-02,12,1,1
2019-05-02 15:01:44,2019-05-02 14:51:23,2019-05-02 14:56:52,2019-05-02 15:06:36,9.72,500,500.0,0.0,control,SCr-133,Moe,Moe_2019_Scott_Creek_2_20210223.csv,51.440329218106996,2019-05-02,15,1,2
2019-05-02 15:31:53,2019-05-02 15:21:14,2019-05-02 15:26:44,2019-05-02 15:37:02,10.3,500,500.0,0.0,control,SCr-134,Moe,Moe_2019_Scott_Creek_2_20210223.csv,48.543689320388346,2019-05-02,16,1,2
2019-05-02 16:05:04,2019-05-02 15:54:11,2019-05-02 15:59:43,2019-05-02 16:10:27,10.72,500,500.0,0.0,control,SCr-135,Moe,Moe_2019_Scott_Creek_2_20210223.csv,46.64179104477612,2019-05-02,16,1,2
2019-05-02 17:29:04,2019-05-02 17:04:39,2019-05-02 17:10:20,2019-05-02 17:47:48,37.47,2000,825.1,1174.9,deployed,SCr-118,Waldo,Waldo_2019_Scott_Creek_20210223.csv,22.020282892981054,2019-05-02,17,2,3
2019-05-03 05:30:38,2019-05-03 05:04:44,2019-05-03 05:10:24,2019-05-03 05:50:53,40.47,2000,325.0,1675.0,deployed,SCr-119,Waldo,Waldo_2019_Scott_Creek_20210223.csv,8.030639980232271,2019-05-03,6,0,3
2019-05-03 11:36:47,2019-05-03 11:04:38,2019-05-03 11:10:19,2019-05-03 12:03:15,52.93,2000,900.1,1099.9,deployed,SCr-120,Waldo,Waldo_2019_Scott_Creek_20210223.csv,17.005478934441715,2019-05-03,12,1,3
2019-05-03 17:33:48,2019-05-03 17:04:09,2019-05-03 17:10:00,2019-05-03 17:57:37,47.6,2000,875.1,1124.9,deployed,SCr-121,Waldo,Waldo_2019_Scott_Creek_20210223.csv,18.384453781512605,2019-05-03,18,2,3
2019-05-04 05:32:34,2019-05-04 05:04:41,2019-05-04 05:10:23,2019-05-04 05:54:44,44.35,2000,750.0,1250.0,deployed,SCr-122,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.910935738444195,2019-05-04,6,0,3
2019-05-04 11:36:14,2019-05-04 11:04:38,2019-05-04 11:10:29,2019-05-04 12:02:00,51.52,2000,850.0,1150.0,deployed,SCr-123,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.498447204968944,2019-05-04,12,1,3
2019-05-04 17:37:40,2019-05-04 17:04:43,2019-05-04 17:10:24,2019-05-04 18:04:57,54.55,2000,925.1,1074.9,deployed,SCr-124,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.958753437213566,2019-05-04,18,2,3
2019-05-05 05:38:04,2019-05-05 05:04:42,2019-05-05 05:10:25,2019-05-05 06:05:44,55.3,2000,475.0,1525.0,deployed,SCr-125,Waldo,Waldo_2019_Scott_Creek_20210223.csv,8.589511754068717,2019-05-05,6,0,3
2019-05-05 11:39:55,2019-05-05 11:04:37,2019-05-05 11:10:28,2019-05-05 12:09:22,58.9,2000,950.1,1049.9,deployed,SCr-126,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.13073005093379,2019-05-05,12,1,3
2019-05-05 17:39:15,2019-05-05 17:04:48,2019-05-05 17:10:28,2019-05-05 18:08:02,57.57,2000,925.1,1074.9,deployed,SCr-127,Waldo,Waldo_2019_Scott_Creek_20210223.csv,16.069133229112385,2019-05-05,18,2,3
2019-05-06 05:22:12,2019-05-06 04:54:42,2019-05-06 05:00:23,2019-05-06 05:44:02,43.63,2000,800.0,1200.0,deployed,SCr-128,Waldo,Waldo_2019_Scott_Creek_20210223.csv,18.336007334402932,2019-05-06,5,0,3
2019-05-06 11:38:27,2019-05-06 11:23:07,2019-05-06 11:28:37,2019-05-06 11:48:18,19.67,2000,798.7,1201.3,Field,SCr-136,Moe,Moe_2019_Scott_Creek_2_20210223.csv,40.604982206405694,2019-05-06,12,1,4
2019-05-06 17:35:12,2019-05-06 17:04:31,2019-05-06 17:10:02,2019-05-06 18:00:23,50.35,2000,750.0,1250.0,Field,SCr-137,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.895729890764647,2019-05-06,18,2,4
2019-05-07 05:26:24,2019-05-07 04:54:36,2019-05-07 05:00:07,2019-05-07 05:52:41,52.57,2000,699.7,1300.3,Field,SCr-138,Moe,Moe_2019_Scott_Creek_2_20210223.csv,13.309872550884537,2019-05-07,5,0,4
2019-05-07 11:27:08,2019-05-07 10:54:32,2019-05-07 11:00:03,2019-05-07 11:54:12,54.15,2000,750.0,1250.0,Field,SCr-139,Moe,Moe_2019_Scott_Creek_2_20210223.csv,13.850415512465375,2019-05-07,11,1,4
2019-05-07 17:27:16,2019-05-07 16:54:33,2019-05-07 17:00:05,2019-05-07 17:54:28,54.38,2000,800.0,1200.0,Field,SCr-140,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.711290915777859,2019-05-07,17,2,4
2019-05-08 05:13:59,2019-05-08 04:44:35,2019-05-08 04:50:06,2019-05-08 05:37:53,47.77,2000,675.0,1325.0,Field,SCr-141,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.130207243039564,2019-05-08,5,0,4
2019-05-08 11:14:24,2019-05-08 10:44:30,2019-05-08 10:50:02,2019-05-08 11:38:47,48.75,2000,775.0,1225.0,Field,SCr-142,Moe,Moe_2019_Scott_Creek_2_20210223.csv,15.897435897435898,2019-05-08,11,1,4
2019-05-08 17:08:25,2019-05-08 16:34:30,2019-05-08 16:40:02,2019-05-08 17:36:49,56.77,2000,799.9,1200.1,Field,SCr-143,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.090188479830896,2019-05-08,17,2,4
2019-05-09 06:46:01,2019-05-09 05:04:35,2019-05-09 05:10:11,2019-05-09 08:21:52,191.67,2000,709.0,1291.0,Field,SCr-144,Moe,Moe_2019_Scott_Creek_2_20210223.csv,3.6990661031982053,2019-05-09,7,0,4
2019-05-09 11:33:34,2019-05-09 11:04:28,2019-05-09 11:09:59,2019-05-09 11:57:09,47.15,2000,775.0,1225.0,Field,SCr-145,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.43690349946978,2019-05-09,12,1,4
2019-05-09 17:36:50,2019-05-09 17:04:30,2019-05-09 17:10:02,2019-05-09 18:03:37,53.58,2000,900.0,1100.0,Field,SCr-146,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.7973124300112,2019-05-09,18,2,4
2019-05-10 05:32:46,2019-05-10 05:04:35,2019-05-10 05:10:07,2019-05-10 05:55:27,45.32,2000,750.0,1250.0,Field,SCr-147,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.548984995586938,2019-05-10,6,0,4
2019-05-10 11:12:28,2019-05-10 11:04:32,2019-05-10 11:11:39,2019-05-10 11:13:18,1.63,2000,0.8,1999.2,Field,SCr-148,Moe,Moe_2019_Scott_Creek_2_20210223.csv,0.49079754601227,2019-05-10,11,1,4
2019-05-10 17:26:03,2019-05-10 16:54:27,2019-05-10 16:59:59,2019-05-10 17:52:07,52.13,2000,775.0,1225.0,Field,SCr-149,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.866679455208132,2019-05-10,17,2,4
2019-05-11 05:32:50,2019-05-11 05:04:36,2019-05-11 05:10:08,2019-05-11 05:55:34,45.42,2000,649.4,1350.6,Field,SCr-150,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.29766622633201,2019-05-11,6,0,4
2019-05-11 11:34:06,2019-05-11 11:04:31,2019-05-11 11:10:04,2019-05-11 11:58:09,48.08,2000,725.0,1275.0,Field,SCr-151,Moe,Moe_2019_Scott_Creek_2_20210223.csv,15.079034941763728,2019-05-11,12,1,4
2019-05-11 17:35:19,2019-05-11 17:04:29,2019-05-11 17:10:01,2019-05-11 18:00:38,50.6,2000,775.0,1225.0,Field,SCr-152,Moe,Moe_2019_Scott_Creek_2_20210223.csv,15.316205533596838,2019-05-11,18,2,4
2019-05-12 05:33:32,2019-05-12 05:04:34,2019-05-12 05:10:07,2019-05-12 05:56:59,46.85,2000,675.0,1325.0,Field,SCr-153,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.4076840981857,2019-05-12,6,0,4
2019-05-12 11:37:38,2019-05-12 11:04:30,2019-05-12 11:10:03,2019-05-12 12:05:15,55.18,2000,800.0,1200.0,Field,SCr-154,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.498006524102935,2019-05-12,12,1,4
2019-05-12 17:38:32,2019-05-12 17:04:29,2019-05-12 17:10:02,2019-05-12 18:07:03,57.0,2000,825.0,1175.0,Field,SCr-155,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.473684210526315,2019-05-12,18,2,4
2019-05-13 05:36:16,2019-05-13 05:04:39,2019-05-13 05:10:12,2019-05-13 06:02:22,52.15,2000,875.0,1125.0,Field,SCr-156,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.778523489932887,2019-05-13,6,0,4
2019-05-13 11:39:44,2019-05-13 11:04:34,2019-05-13 11:10:07,2019-05-13 12:09:22,59.23,2000,1000.1,999.9,Field,SCr-157,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.885024480837416,2019-05-13,12,1,4
2019-05-13 17:38:08,2019-05-13 17:04:31,2019-05-13 17:10:03,2019-05-13 18:06:15,56.18,2000,1025.1,974.9,Field,SCr-158,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.246707013171946,2019-05-13,18,2,4
2019-05-14 05:32:34,2019-05-14 05:04:37,2019-05-14 05:10:10,2019-05-14 05:55:00,44.82,2000,725.0,1275.0,Field,SCr-159,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.175814368585453,2019-05-14,6,0,4
2019-05-14 12:20:26,2019-05-14 11:44:42,2019-05-14 11:50:15,2019-05-14 12:50:39,60.38,2000,1025.1,974.9,Field,SCr-160,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.977475985425635,2019-05-14,12,1,4
2019-05-14 17:38:42,2019-05-14 17:04:31,2019-05-14 17:10:04,2019-05-14 18:07:22,57.28,2000,1125.1,874.9,Field,SCr-161,Moe,Moe_2019_Scott_Creek_2_20210223.csv,19.642108938547484,2019-05-14,18,2,4
2019-05-15 05:36:32,2019-05-15 05:04:37,2019-05-15 05:10:10,2019-05-15 06:02:54,52.73,2000,800.0,1200.0,Field,SCr-162,Moe,Moe_2019_Scott_Creek_2_20210223.csv,15.171629053669639,2019-05-15,6,0,4
2019-05-15 11:32:48,2019-05-15 11:04:33,2019-05-15 11:10:16,2019-05-15 11:55:20,45.05,2000,948.5,1051.5,Field,SCr-163,Moe,Moe_2019_Scott_Creek_2_20210223.csv,21.054384017758046,2019-05-15,12,1,4
2019-05-17 11:17:29,2019-05-17 10:48:30,2019-05-17 10:54:04,2019-05-17 11:40:55,46.83,2000,850.0,1150.0,Field,SCr-164,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.15075806107196,2019-05-17,11,1,4
2019-05-17 17:33:20,2019-05-17 17:04:30,2019-05-17 17:10:04,2019-05-17 17:56:37,46.55,2000,800.0,1200.0,Field,SCr-165,Moe,Moe_2019_Scott_Creek_2_20210223.csv,17.185821697099893,2019-05-17,18,2,4
2019-05-18 05:33:44,2019-05-18 05:04:42,2019-05-18 05:10:16,2019-05-18 05:57:13,46.93,2000,825.0,1175.0,Field,SCr-166,Moe,Moe_2019_Scott_Creek_2_20210223.csv,17.579373535052206,2019-05-18,6,0,4
2019-05-18 11:40:04,2019-05-18 11:04:34,2019-05-18 11:10:07,2019-05-18 12:10:03,59.92,2000,975.0,1025.0,Field,SCr-167,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.2716955941255,2019-05-18,12,1,4
2019-05-18 18:01:12,2019-05-18 17:04:37,2019-05-18 17:10:21,2019-05-18 18:52:03,101.7,2000,536.2,1463.8,Field,SCr-168,Moe,Moe_2019_Scott_Creek_2_20210223.csv,5.272369714847591,2019-05-18,18,2,4
2019-05-19 05:17:58,2019-05-19 05:04:38,2019-05-19 05:10:12,2019-05-19 05:25:44,15.52,2000,148.2,1851.8,Field,SCr-169,Moe,Moe_2019_Scott_Creek_2_20210223.csv,9.548969072164947,2019-05-19,5,0,4
2019-05-19 11:19:03,2019-05-19 11:04:33,2019-05-19 11:10:09,2019-05-19 11:27:57,17.8,2000,175.0,1825.0,Field,SCr-170,Moe,Moe_2019_Scott_Creek_2_20210223.csv,9.831460674157302,2019-05-19,11,1,4
2019-05-19 17:23:15,2019-05-19 17:04:31,2019-05-19 17:10:05,2019-05-19 17:36:26,26.33,2000,321.8,1678.2,Field,SCr-171,Moe,Moe_2019_Scott_Creek_2_20210223.csv,12.221800227876948,2019-05-19,17,2,4
2019-05-20 05:21:04,2019-05-20 05:04:39,2019-05-20 05:10:14,2019-05-20 05:31:53,21.65,2000,350.0,1650.0,Field,SCr-172,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.166281755196305,2019-05-20,5,0,4
2019-05-20 11:26:38,2019-05-20 11:04:34,2019-05-20 11:10:09,2019-05-20 11:43:07,32.95,2000,448.1,1551.9,Field,SCr-173,Moe,Moe_2019_Scott_Creek_2_20210223.csv,13.599393019726858,2019-05-20,11,1,4
2019-05-20 17:26:57,2019-05-20 17:04:31,2019-05-20 17:10:05,2019-05-20 17:43:50,33.73,2000,550.0,1450.0,Field,SCr-174,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.30595908686629,2019-05-20,17,2,4
2019-05-21 05:27:54,2019-05-21 05:04:37,2019-05-21 05:10:13,2019-05-21 05:45:35,35.37,2000,448.4,1551.6,Field,SCr-175,Moe,Moe_2019_Scott_Creek_2_20210223.csv,12.677410234662144,2019-05-21,5,0,4
2019-05-21 11:25:30,2019-05-21 11:04:34,2019-05-21 11:10:09,2019-05-21 11:40:50,30.68,2000,575.0,1425.0,Field,SCr-176,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.741851368970014,2019-05-21,11,1,4
2019-05-21 17:26:16,2019-05-21 17:04:32,2019-05-21 17:10:17,2019-05-21 17:42:16,31.98,2000,625.0,1375.0,Field,SCr-177,Moe,Moe_2019_Scott_Creek_2_20210223.csv,19.543464665415886,2019-05-21,17,2,4
2019-05-22 05:27:46,2019-05-22 05:04:39,2019-05-22 05:10:13,2019-05-22 05:45:18,35.08,2000,447.3,1552.7,Field,SCr-178,Moe,Moe_2019_Scott_Creek_2_20210223.csv,12.750855188141392,2019-05-22,5,0,4
2019-05-22 11:26:44,2019-05-22 11:04:34,2019-05-22 11:10:09,2019-05-22 11:43:20,33.18,2000,399.0,1601.0,Field,SCr-179,Moe,Moe_2019_Scott_Creek_2_20210223.csv,12.025316455696203,2019-05-22,11,1,4
2019-05-22 17:28:26,2019-05-22 17:04:32,2019-05-22 17:10:07,2019-05-22 17:46:45,36.62,2000,522.8,1477.2,Field,SCr-180,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.276351720371382,2019-05-22,17,2,4
2019-05-23 05:28:32,2019-05-23 05:04:38,2019-05-23 05:10:13,2019-05-22 17:46:45,36.62,2000,,,Field,SCr-181,Moe,Moe_2019_Scott_Creek_2_20210223.csv,,2019-05-23,5,0,4
2019-05-23 06:55:36,2019-05-23 06:33:38,2019-05-23 06:39:13,2019-05-23 07:12:01,32.78,2000,625.0,1375.0,Field,SCr-182,Moe,Moe_2019_Scott_Creek_2_20210223.csv,19.066503965832823,2019-05-23,7,0,4
2019-05-23 11:32:49,2019-05-23 11:04:31,2019-05-23 11:15:16,2019-05-23 11:50:22,35.1,2000,500.0,1500.0,Field,SCr-183,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.245014245014245,2019-05-23,12,1,4
2019-05-23 17:34:54,2019-05-23 17:04:35,2019-05-23 17:15:09,2019-05-23 17:54:39,39.5,2000,750.0,1250.0,Field,SCr-184,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.9873417721519,2019-05-23,18,2,4
2019-05-24 05:32:15,2019-05-24 05:04:38,2019-05-24 05:15:13,2019-05-24 05:49:17,34.07,2000,625.0,1375.0,Field,SCr-185,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.344584678602875,2019-05-24,6,0,4
2019-05-24 11:34:04,2019-05-24 11:04:24,2019-05-24 11:14:59,2019-05-24 11:53:10,38.17,2000,725.0,1275.0,Field,SCr-186,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.99397432538643,2019-05-24,12,1,4
2019-05-24 17:34:19,2019-05-24 17:04:05,2019-05-24 17:14:40,2019-05-24 17:53:59,39.3,2000,725.1,1274.9,Field,SCr-187,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.450381679389317,2019-05-24,18,2,4
2019-05-25 05:33:37,2019-05-25 05:04:38,2019-05-25 05:15:15,2019-05-25 05:51:59,36.73,2000,650.0,1350.0,Field,SCr-188,Moe,Moe_2019_Scott_Creek_2_20210223.csv,17.696705690171523,2019-05-25,6,0,4
2019-05-25 11:36:46,2019-05-25 11:04:35,2019-05-25 11:15:10,2019-05-25 11:58:23,43.2,2000,700.0,1300.0,Field,SCr-189,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.203703703703702,2019-05-25,12,1,4
2019-05-25 17:54:44,2019-05-25 17:04:33,2019-05-25 17:16:05,2019-05-25 18:33:22,77.28,2000,600.0,1400.0,Field,SCr-190,Moe,Moe_2019_Scott_Creek_2_20210223.csv,7.763975155279503,2019-05-25,18,2,4
2019-05-26 05:36:54,2019-05-26 05:04:39,2019-05-26 05:15:15,2019-05-26 05:58:33,43.28,2000,649.2,1350.8,Field,SCr-191,Moe,Moe_2019_Scott_Creek_2_20210223.csv,15.0,2019-05-26,6,0,4
2019-05-26 11:35:18,2019-05-26 11:04:36,2019-05-26 11:15:11,2019-05-26 11:55:26,40.25,2000,750.0,1250.0,Field,SCr-192,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.633540372670808,2019-05-26,12,1,4
2019-05-26 17:37:00,2019-05-26 17:04:35,2019-05-26 17:15:11,2019-05-26 17:58:48,43.62,2000,650.0,1350.0,Field,SCr-193,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.901421366345714,2019-05-26,18,2,4
2019-05-27 05:35:56,2019-05-27 05:04:40,2019-05-27 05:15:16,2019-05-27 05:56:36,41.32,2000,700.0,1300.0,Field,SCr-194,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.940948693126813,2019-05-27,6,0,4
2019-05-27 11:39:09,2019-05-27 11:04:35,2019-05-27 11:15:17,2019-05-27 12:03:01,47.73,2000,850.0,1150.0,Field,SCr-195,Moe,Moe_2019_Scott_Creek_2_20210223.csv,17.808506180599206,2019-05-27,12,1,4
2019-05-27 17:37:38,2019-05-27 17:04:13,2019-05-27 17:14:51,2019-05-27 18:00:25,45.57,2000,875.1,1124.9,Field,SCr-196,Moe,Moe_2019_Scott_Creek_2_20210223.csv,19.203423304805792,2019-05-27,18,2,4
2019-05-28 05:40:27,2019-05-28 05:04:38,2019-05-28 05:15:14,2019-05-28 06:05:41,50.43,2000,823.6,1176.4,Field,SCr-197,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.33154868134047,2019-05-28,6,0,4
2019-05-28 11:37:07,2019-05-28 11:04:31,2019-05-28 11:15:08,2019-05-28 11:59:07,43.97,2000,700.0,1300.0,Field,SCr-198,Moe,Moe_2019_Scott_Creek_2_20210223.csv,15.919945417329998,2019-05-28,12,1,4
2019-05-28 17:41:02,2019-05-28 17:04:21,2019-05-28 17:14:57,2019-05-28 18:07:07,52.15,2000,875.1,1124.9,Field,SCr-199,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.780441035474592,2019-05-28,18,2,4
2019-05-29 06:05:55,2019-05-29 05:04:41,2019-05-29 05:15:18,2019-05-29 06:56:32,101.23,2000,694.2,1305.8,Field,SCr-200,Moe,Moe_2019_Scott_Creek_2_20210223.csv,6.857650894003754,2019-05-29,6,0,4
2019-05-29 11:40:24,2019-05-29 11:04:36,2019-05-29 11:15:12,2019-05-29 12:05:38,50.42,2000,724.3,1275.7,Field,SCr-201,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.365331217770725,2019-05-29,12,1,4
2019-05-29 17:38:56,2019-05-29 17:04:33,2019-05-29 17:15:09,2019-05-29 18:02:44,47.57,2000,975.0,1025.0,Field,SCr-202,Moe,Moe_2019_Scott_Creek_2_20210223.csv,20.496110994324155,2019-05-29,18,2,4
2019-05-30 05:40:17,2019-05-30 05:04:39,2019-05-30 05:15:16,2019-05-30 06:05:18,50.03,2000,823.4,1176.6,Field,SCr-203,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.458125124925044,2019-05-30,6,0,4
2019-05-30 11:38:53,2019-05-30 11:04:38,2019-05-30 11:15:14,2019-05-30 12:02:32,47.3,2000,850.0,1150.0,Field,SCr-204,Moe,Moe_2019_Scott_Creek_2_20210223.csv,17.970401691331926,2019-05-30,12,1,4
2019-05-30 17:40:21,2019-05-30 17:04:35,2019-05-30 17:15:11,2019-05-30 18:05:32,50.33,2000,925.1,1074.9,Field,SCr-205,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.38068746274588,2019-05-30,18,2,4
2019-05-31 05:17:56,2019-05-31 04:44:53,2019-05-31 04:55:30,2019-05-31 05:40:23,44.88,2000,775.0,1225.0,Field,SCr-206,Moe,Moe_2019_Scott_Creek_2_20210223.csv,17.26827094474153,2019-05-31,5,0,4
2019-05-31 11:21:06,2019-05-31 10:44:45,2019-05-31 10:55:21,2019-05-31 11:46:51,51.5,2000,850.0,1150.0,Field,SCr-207,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.50485436893204,2019-05-31,11,1,4
2019-05-31 17:21:40,2019-05-31 16:44:33,2019-05-31 16:55:10,2019-05-31 17:48:11,53.02,2000,1025.1,974.9,Field,SCr-208,Moe,Moe_2019_Scott_Creek_2_20210223.csv,19.33421350433798,2019-05-31,17,2,4
2019-06-01 05:39:38,2019-06-01 05:04:41,2019-06-01 05:15:18,2019-06-01 06:03:58,48.65,2000,850.0,1150.0,Field,SCr-209,Moe,Moe_2019_Scott_Creek_2_20210223.csv,17.471736896197328,2019-06-01,6,0,4
2019-06-01 11:40:44,2019-06-01 11:04:36,2019-06-01 11:15:12,2019-06-01 12:06:16,51.05,2000,1050.1,949.9,Field,SCr-210,Moe,Moe_2019_Scott_Creek_2_20210223.csv,20.570029382957884,2019-06-01,12,1,4
2019-06-01 17:41:00,2019-06-01 17:04:36,2019-06-01 17:15:13,2019-06-01 18:06:49,51.58,2000,850.0,1150.0,Field,SCr-211,Moe,Moe_2019_Scott_Creek_2_20210223.csv,16.47925552539744,2019-06-01,18,2,4
2019-06-02 05:40:14,2019-06-02 05:04:40,2019-06-02 05:15:17,2019-06-02 06:05:12,49.9,2000,900.0,1100.0,Field,SCr-212,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.03607214428858,2019-06-02,6,0,4
2019-06-02 11:39:18,2019-06-02 11:04:32,2019-06-02 11:15:09,2019-06-02 12:03:28,48.3,2000,875.0,1125.0,Field,SCr-213,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.115942028985508,2019-06-02,12,1,4
2019-06-02 17:40:00,2019-06-02 17:04:43,2019-06-02 17:15:20,2019-06-02 18:04:42,49.35,2000,950.0,1050.0,Field,SCr-214,Moe,Moe_2019_Scott_Creek_2_20210223.csv,19.250253292806484,2019-06-02,18,2,4
2019-06-03 05:38:56,2019-06-03 05:04:39,2019-06-03 05:15:17,2019-06-03 06:02:35,47.28,2000,700.0,1300.0,Field,SCr-215,Moe,Moe_2019_Scott_Creek_2_20210223.csv,14.805414551607445,2019-06-03,6,0,4
2019-06-03 11:40:09,2019-06-03 11:04:34,2019-06-03 11:15:12,2019-06-03 12:05:06,49.9,2000,925.0,1075.0,Field,SCr-216,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.537074148296593,2019-06-03,12,1,4
2019-06-03 17:41:57,2019-06-03 17:04:45,2019-06-03 17:15:22,2019-06-03 18:08:33,53.17,2000,1050.1,949.9,Field,SCr-217,Moe,Moe_2019_Scott_Creek_2_20210223.csv,19.749858943012974,2019-06-03,18,2,4
2019-06-04 05:37:14,2019-06-04 05:04:40,2019-06-04 05:15:22,2019-06-04 05:59:06,43.73,2000,675.0,1325.0,Field,SCr-218,Moe,Moe_2019_Scott_Creek_2_20210223.csv,15.4356277155271,2019-06-04,6,0,4
2019-06-04 17:41:30,2019-06-04 17:04:32,2019-06-04 17:15:09,2019-06-04 18:07:51,52.7,2000,975.1,1024.9,Field,SCr-219,Moe,Moe_2019_Scott_Creek_2_20210223.csv,18.502846299810248,2019-06-04,18,2,4
