Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201020_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-20 12:43:37 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
H2,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H3,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H4,SCr-181,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H5,SCr-181,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H6,SCr-181,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H7,SCr-181-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.54431915,38.54431915,,6.079642296,6.079642296,,FALSE,0.1,TRUE,3,34,,N,N,N,N
H8,SCr-181-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.54431915,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
H9,SCr-181-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.54431915,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
H10,SCr-185-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.99216461,1.725172281,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
H11,SCr-185-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.77228546,37.99216461,1.725172281,19.53357124,11.72490501,11.04312134,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H12,SCr-185-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.21204758,37.99216461,1.725172281,3.916239738,11.72490501,11.04312134,FALSE,0.1,TRUE,3,35,,Y,N,N,N
