"Plot Title: RLSM"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309218, SEN S/N: 20309218)","Event, units (LGR S/N: 20309218, SEN S/N: 20309218)","Coupler Attached (LGR S/N: 20309218)","Host Connected (LGR S/N: 20309218)","Stopped (LGR S/N: 20309218)","End Of File (LGR S/N: 20309218)"
513,04/22/19 03:00:00 PM,95.400,,,,,
514,04/22/19 04:00:00 PM,86.823,,,,,
515,04/22/19 05:00:00 PM,79.151,,,,,
516,04/22/19 06:00:00 PM,71.856,,,,,
517,04/22/19 07:00:00 PM,66.708,,,,,
518,04/22/19 08:00:00 PM,61.227,,,,,
519,04/22/19 09:00:00 PM,60.539,,,,,
520,04/22/19 10:00:00 PM,60.024,,,,,
521,04/22/19 11:00:00 PM,60.539,,,,,
522,04/23/19 12:00:00 AM,60.195,,,,,
523,04/23/19 01:00:00 AM,59.337,,,,,
524,04/23/19 02:00:00 AM,59.337,,,,,
525,04/23/19 03:00:00 AM,60.024,,,,,
526,04/23/19 04:00:00 AM,59.680,,,,,
527,04/23/19 05:00:00 AM,58.647,,,,,
528,04/23/19 06:00:00 AM,59.508,,,,,
529,04/23/19 07:00:00 AM,59.508,,,,,
530,04/23/19 08:00:00 AM,63.111,,,,,
531,04/23/19 09:00:00 AM,70.308,,,,,
532,04/23/19 10:00:00 AM,80.382,,,,,
533,04/23/19 11:00:00 AM,92.174,,,,,
534,04/23/19 12:00:00 PM,98.307,,,,,
535,04/23/19 01:00:00 PM,102.493,,,,,
536,04/23/19 02:00:00 PM,101.484,,,,,
537,04/23/19 03:00:00 PM,98.699,,,,,
538,04/23/19 04:00:00 PM,91.987,,,,,
539,04/23/19 05:00:00 PM,84.295,,,,,
540,04/23/19 06:00:00 PM,78.449,,,,,
541,04/23/19 07:00:00 PM,73.062,,,,,
542,04/23/19 08:00:00 PM,67.906,,,,,
543,04/23/19 09:00:00 PM,64.996,,,,,
544,04/23/19 10:00:00 PM,64.996,,,,,
545,04/23/19 11:00:00 PM,65.509,,,,,
546,04/24/19 12:00:00 AM,65.680,,,,,
547,04/24/19 01:00:00 AM,66.193,,,,,
548,04/24/19 02:00:00 AM,66.366,,,,,
549,04/24/19 03:00:00 AM,64.310,,,,,
550,04/24/19 04:00:00 AM,63.626,,,,,
551,04/24/19 05:00:00 AM,62.425,,,,,
552,04/24/19 06:00:00 AM,63.111,,,,,
553,04/24/19 07:00:00 AM,63.455,,,,,
554,04/24/19 08:00:00 AM,66.193,,,,,
555,04/24/19 09:00:00 AM,73.062,,,,,
556,04/24/19 10:00:00 AM,84.834,,,,,
557,04/24/19 11:00:00 AM,93.682,,,,,
558,04/24/19 12:00:00 PM,99.489,,,,,
559,04/24/19 01:00:00 PM,101.484,,,,,
560,04/24/19 02:00:00 PM,101.082,,,,,
561,04/24/19 03:00:00 PM,96.942,,,,,
562,04/24/19 04:00:00 PM,87.186,,,,,
563,04/24/19 05:00:00 PM,79.151,,,,,
564,04/24/19 06:00:00 PM,73.580,,,,,
565,04/24/19 07:00:00 PM,68.763,,,,,
566,04/24/19 08:00:00 PM,64.481,,,,,
567,04/24/19 09:00:00 PM,62.940,,,,,
568,04/24/19 10:00:00 PM,60.712,,,,,
569,04/24/19 11:00:00 PM,60.712,,,,,
570,04/25/19 12:00:00 AM,61.054,,,,,
571,04/25/19 01:00:00 AM,59.164,,,,,
572,04/25/19 02:00:00 AM,59.851,,,,,
573,04/25/19 03:00:00 AM,58.820,,,,,
574,04/25/19 04:00:00 AM,58.131,,,,,
575,04/25/19 05:00:00 AM,56.750,,,,,
576,04/25/19 06:00:00 AM,56.404,,,,,
577,04/25/19 07:00:00 AM,56.230,,,,,
578,04/25/19 08:00:00 AM,59.680,,,,,
579,04/25/19 09:00:00 AM,67.392,,,,,
580,04/25/19 10:00:00 AM,74.098,,,,,
581,04/25/19 11:00:00 AM,83.757,,,,,
582,04/25/19 12:00:00 PM,91.425,,,,,
583,04/25/19 01:00:00 PM,94.062,,,,,
584,04/25/19 02:00:00 PM,91.987,,,,,
585,04/25/19 03:00:00 PM,89.755,,,,,
586,04/25/19 04:00:00 PM,78.975,,,,,
587,04/25/19 05:00:00 PM,70.308,,,,,
588,04/25/19 06:00:00 PM,64.652,,,,,
589,04/25/19 07:00:00 PM,61.054,,,,,
590,04/25/19 08:00:00 PM,57.268,,,,,
591,04/25/19 09:00:00 PM,55.364,,,,,
592,04/25/19 10:00:00 PM,54.147,,,,,
593,04/25/19 11:00:00 PM,54.842,,,,,
594,04/26/19 12:00:00 AM,52.925,,,,,
595,04/26/19 01:00:00 AM,53.623,,,,,
596,04/26/19 02:00:00 AM,54.495,,,,,
597,04/26/19 03:00:00 AM,54.322,,,,,
598,04/26/19 04:00:00 AM,53.274,,,,,
599,04/26/19 05:00:00 AM,53.274,,,,,
600,04/26/19 06:00:00 AM,53.274,,,,,
601,04/26/19 07:00:00 AM,55.189,,,,,
602,04/26/19 08:00:00 AM,61.054,,,,,
603,04/26/19 09:00:00 AM,65.680,,,,,
604,04/26/19 10:00:00 AM,71.168,,,,,
605,04/26/19 11:00:00 AM,81.797,,,,,
606,04/26/19 12:00:00 PM,88.282,,,,,
607,04/26/19 01:00:00 PM,91.800,,,,,
608,04/26/19 02:00:00 PM,92.363,,,,,
609,04/26/19 03:00:00 PM,85.554,,,,,
610,04/26/19 04:00:00 PM,73.580,,,,,
611,04/26/19 05:00:00 PM,66.879,,,,,
612,04/26/19 06:00:00 PM,62.425,,,,,
613,04/26/19 07:00:00 PM,58.476,,,,,
614,04/26/19 08:00:00 PM,56.750,,,,,
615,04/26/19 09:00:00 PM,54.495,,,,,
616,04/26/19 10:00:00 PM,52.750,,,,,
617,04/26/19 11:00:00 PM,51.523,,,,,
618,04/27/19 12:00:00 AM,49.937,,,,,
619,04/27/19 01:00:00 AM,48.339,,,,,
620,04/27/19 02:00:00 AM,46.728,,,,,
621,04/27/19 03:00:00 AM,45.828,,,,,
622,04/27/19 04:00:00 AM,47.088,,,,,
623,04/27/19 05:00:00 AM,47.624,,,,,
624,04/27/19 06:00:00 AM,47.802,,,,,
625,04/27/19 07:00:00 AM,48.517,,,,,
626,04/27/19 08:00:00 AM,50.995,,,,,
627,04/27/19 09:00:00 AM,57.614,,,,,
628,04/27/19 10:00:00 AM,60.712,,,,,
629,04/27/19 11:00:00 AM,63.111,,,,,
630,04/27/19 12:00:00 PM,69.622,,,,,
631,04/27/19 01:00:00 PM,85.014,,,,,
632,04/27/19 02:00:00 PM,78.975,,,,,
633,04/27/19 03:00:00 PM,63.626,,,,,
634,04/27/19 04:00:00 PM,65.338,,,,,
635,04/27/19 05:00:00 PM,61.741,,,,,
636,04/27/19 06:00:00 PM,58.647,,,,,
637,04/27/19 07:00:00 PM,55.189,,,,,
638,04/27/19 08:00:00 PM,51.874,,,,,
639,04/27/19 09:00:00 PM,49.228,,,,,
640,04/27/19 10:00:00 PM,49.050,,,,,
641,04/27/19 11:00:00 PM,48.517,,,,,
642,04/28/19 12:00:00 AM,47.088,,,,,
643,04/28/19 01:00:00 AM,46.548,,,,,
644,04/28/19 02:00:00 AM,45.648,,,,,
645,04/28/19 03:00:00 AM,45.466,,,,,
646,04/28/19 04:00:00 AM,44.013,,,,,
647,04/28/19 05:00:00 AM,44.195,,,,,
648,04/28/19 06:00:00 AM,44.379,,,,,
649,04/28/19 07:00:00 AM,44.742,,,,,
650,04/28/19 08:00:00 AM,47.446,,,,,
651,04/28/19 09:00:00 AM,50.819,,,,,
652,04/28/19 10:00:00 AM,57.441,,,,,
653,04/28/19 11:00:00 AM,70.651,,,,,
654,04/28/19 12:00:00 PM,80.735,,,,,
655,04/28/19 01:00:00 PM,81.090,,,,,
656,04/28/19 02:00:00 PM,75.659,,,,,
657,04/28/19 03:00:00 PM,70.824,,,,,
658,04/28/19 04:00:00 PM,67.050,,,,,
659,04/28/19 05:00:00 PM,60.368,,,,,
660,04/28/19 06:00:00 PM,56.230,,,,,
661,04/28/19 07:00:00 PM,51.874,,,,,
662,04/28/19 08:00:00 PM,49.582,,,,,
663,04/28/19 09:00:00 PM,48.517,,,,,
664,04/28/19 10:00:00 PM,47.982,,,,,
665,04/28/19 11:00:00 PM,47.266,,,,,
666,04/29/19 12:00:00 AM,46.728,,,,,
667,04/29/19 01:00:00 AM,46.188,,,,,
668,04/29/19 02:00:00 AM,45.828,,,,,
669,04/29/19 03:00:00 AM,45.466,,,,,
670,04/29/19 04:00:00 AM,45.648,,,,,
671,04/29/19 05:00:00 AM,45.828,,,,,
672,04/29/19 06:00:00 AM,46.008,,,,,
673,04/29/19 07:00:00 AM,46.728,,,,,
674,04/29/19 08:00:00 AM,47.802,,,,,
675,04/29/19 09:00:00 AM,48.871,,,,,
676,04/29/19 10:00:00 AM,51.699,,,,,
677,04/29/19 11:00:00 AM,53.274,,,,,
678,04/29/19 12:00:00 PM,56.750,,,,,
679,04/29/19 01:00:00 PM,58.131,,,,,
680,04/29/19 02:00:00 PM,61.912,,,,,
681,04/29/19 03:00:00 PM,65.338,,,,,
682,04/29/19 04:00:00 PM,62.425,,,,,
683,04/29/19 05:00:00 PM,60.368,,,,,
684,04/29/19 06:00:00 PM,57.268,,,,,
685,04/29/19 07:00:00 PM,54.495,,,,,
686,04/29/19 08:00:00 PM,50.466,,,,,
687,04/29/19 09:00:00 PM,48.695,,,,,
688,04/29/19 10:00:00 PM,48.517,,,,,
689,04/29/19 11:00:00 PM,48.160,,,,,
690,04/30/19 12:00:00 AM,48.160,,,,,
691,04/30/19 01:00:00 AM,48.339,,,,,
692,04/30/19 02:00:00 AM,48.160,,,,,
693,04/30/19 03:00:00 AM,48.160,,,,,
694,04/30/19 04:00:00 AM,48.160,,,,,
695,04/30/19 05:00:00 AM,47.982,,,,,
696,04/30/19 06:00:00 AM,48.160,,,,,
697,04/30/19 06:45:05 AM,,0.80,,,,
698,04/30/19 07:00:00 AM,48.339,,,,,
699,04/30/19 08:00:00 AM,49.937,,,,,
700,04/30/19 09:00:00 AM,51.874,,,,,
701,04/30/19 09:59:58 AM,,,Logged,,,
702,04/30/19 10:00:00 AM,53.798,,,Logged,,
703,04/30/19 10:00:16 AM,,0.80,,,Logged,Logged
